Tweet ID,Text,Final Decision,date,username,date_source,date_match_status,matched_dates
zz1o170c4,"Muammad al-Shaybn    [750805]_x000D_
_x000D_
If Taqld is permissible, then the scholars who preceded Abu Hanifa, such as Hasan Basri and Ibrahim Nakha'i (May have mercy upon them), would be more worthy of Taqld  than Abu Hanifa._x000D_
_x000D_
  (/)",Salafi taklidi,,,,unmatched,
7o28rwbip,"""A Warning To Those That Defend Themselves But Are Silent When The Truth & It's People Are Violated _x000D_
_x000D_
Ibn Qayyim    said: _x000D_
_x000D_
""And what religion, and what good, is there in a person who sees that which Allah has prohibited being violated, His boundaries being ignored and transgressed upon, His religion being abandoned, and the Sunnah of His Messenger being rejected? Yet his heart is unmoved, and his tongue remains silent. Indeed, he is a mute devil, just like one who speaks with falsehood is an articulate devil. _x000D_
_x000D_
Has the religion (of Allah) ever been tested with anything other than the likes of these people? Those who, so long as their food and (positions of) leadership are secured and protected, have no concern for what happens to the religion of Allah. The best among them may feel slight sadness, but should he be challenged regarding something he holds dearwhether concerning his status or his wealthhe will strive and toil to the utmost of his ability, using the three levels of rejection and rebuke to defend himself, (i.e. they use their hands, their tongues, and their heart to; change, repel, reject, and rebuke that evil). _x000D_
_x000D_
These individuals, though they have fallen in the sight of Allah and are under His anger, have been tested in this worldly life with the greatest of trials, yet they do not feel it. Certainly, for sure, it is the death of the hearts. For indeed, the more alive the heart is, the stronger its anger is for the sake of Allah and His Messenger, and the more complete its defence of the religion shall be.""_x000D_
_x000D_
['Ilm al-Muwaqq'n 'an Rabb al-'lamn Ibn al-Qayyim 2/177] translated by Abu Ukkashah Abdulhakeem""",Salafi taklidi,,,,unmatched,
rnsprkni5,"""Allah is Al-Lateef And He Controls All Affairs - Shaykh Abdulilah Lahmami  _x000D_
_x000D_
Taken from Lesson One of Explanation of The Hadith of Jibreel:_x000D_
_x000D_
_x000D_
 WATCH AND SHARE""",Salafi taklidi,,,,unmatched,
rdbt7hbdy,"""""SAUDI ARABIA  : First batch of Pakistan Air Force personnel, Fighter Jets and support aircraft arrives at King Abdulaziz Air Base as Pakistan begins military deployment in KSA under the PakSaudi joint defence agreement.""_x000D_
""_x000D_
--------------_x000D_
_x000D_
Wait how theyll cloak it _x000D_
The fighting with Christians against Rawafidh is better than fighting the Jews and crusaders _x000D_
_x000D_
Imagine Salahedin fighting with Quds occupying crusaders against Fatimids because theyre better than a foreign harbi Kafir Asli _x000D_
_x000D_
Allah protect us",Salafi taklidi,,,,unmatched,
tzo3t12z9,"""Beauty Of Islam. Dr. Abdulilah Lahmami",Salafi taklidi,27/04/2026 16:01,ZahoorYousaf,python/FullData_round4/full_data_Taklid_ALL.csv,matched,27/04/2026 16:01
ia161l3by,"""Advice regarding the path of steadfastness._x000D_
_x000D_
Questioner: I am confused regarding my situation, I want to be committed (to the religion) but I dont know how._x000D_
_x000D_
Answer from Shaykh Abdur Rahman al-Barrak  """,Salafi taklidi,,,,unmatched,
szjiit0ww,"""One may sleep and not get up!  Sheikh Abdulaziz Bin Baz rahimahullah:",Salafi taklidi,29/03/2026 23:39,ZahoorYousaf,python/FullData_round4/full_data_Taklid_ALL.csv,matched,29/03/2026 23:39
g75lz7jxq,"""Sisi is a despicable donkey._x000D_
_x000D_
- Shaykh al-Alaamah Abdur Rahman al-Barrak (may Allah preserve him)",Salafi taklidi,,,,unmatched,
t0u2xqyc8,"The reality is, you can have your_x000D_
contagion and vaccine view no_x000D_
problem, but ta'assub is prohibited_x000D_
Y Tedros!_x000D_
_x000D_
Apply Anwar's reminder_x000D_
upon yourself concerning your_x000D_
Ghuluww towards Taqweem mate.",Salafi taklidi,,,,unmatched,
qdsjztt3q,"""(They say) boycotting is only by the permission of the ruler. The ruler has nothing to do with who you buy from &amp; who you dont buy from. Their affair is strange, they have put the rulers on the level of deities._x000D_
_x000D_
- Shaykh Mustafa al-Adawi",Salafi taklidi,,,,unmatched,
hjusa3zua,"""The Reality of Saudi Arabia &amp; Alcohol_x000D_
#islam #SaudiArabia #Saudi_x000D_
_x000D_
Credit: @HammaadBYunus",Salafi taklidi,,,,unmatched,
ei201flab,"""""Salafi/Madkhali publications affiliated Sudani Shaykh Nizar ibn Hashim al-Abbas on how the UAE has joined with the enemies of Allah &amp; spread Kufr &amp; Shirk,_x000D_
_x000D_
No state in the history of Islam has done what the UAE has done. _x000D_
""_x000D_
--------------_x000D_
_x000D_
Its like all of the spubs Madkhalis have turned a blind eye to what their Shaykh said lol. If anyone else said this, theyd be labelled a Takfiri Khaariji Qutbi Sururi Ikhwaani.",Salafi taklidi,,,,unmatched,
ehaasufd8,"""Powerful Eid Khutbah by Shaykh Abu Hakeem: Allah is Al-Haqq (the Truth)! _x000D_
_x000D_
Listen &amp; share.",Salafi taklidi,,,,unmatched,
yuqqp3hb3,"""Shaykh Muhammad in alih al-'Uthaymin said:_x000D_
_x000D_
""Certainly, respecting the scholars and the leaders is obligatory because religious legislation is upheld by doing so. The scholars are the carriers of the legislation and if they are not respected [as individuals], then neither will their sayings be respected. _x000D_
_x000D_
The leaders are the protectors of the legislations - meaning in regards to its application upon the Ummah, so if they are not respected, then this - i.e. implementation of the legislation, will be lost, and chaos will ensue. ""_x000D_
_x000D_
- Ibn al-'Uthaymin, Muhammad ibn alih, Wasayat wa at-Tawjiht li ulb al-Ilm (p.404).""",Salafi taklidi,,,,unmatched,
jn7p5ns1y,"""Cheikh Muqbil ibn Hadi al-Wadi'i   a dit : _x000D_
_x000D_
Je conseille  mes frres, tudiant en science, d'tudier la biographie dAbd Allh Ibn Al-Mubrak, l'Imm Ahmad, l'Imm Al-Bukhari, l'Imm Muslim, et celles des rudits du Hadith qui ont suivi leur chemin, afin qu'ils sachent comment prserver leur temps.""",Salafi taklidi,,,,unmatched,
6cjeijxuo,"""   ( ) said:_x000D_
_x000D_
._x000D_
If the ruler opposes the Sunnah,_x000D_
and the people say: We have been commanded to obey him _x000D_
then Allh will place doubt in their hearts_x000D_
and cause them to turn against one another._x000D_
_x000D_
 al-Ibnah a-ughr, no.",Salafi taklidi,,,,unmatched,
30e8gv9pj,"""1 Million Riyals for Salafi books!!!",Salafi taklidi,27/01/2024 09:46,AbuAmatullah_,python/FullData_round4/full_data_Taklid_ALL.csv,matched,27/01/2024 09:46
28d2p7ax9,"""""Shaykh Abd al-Muhsin Al-Abbad in praise of Shaykh Muhammad Aman bin Ali al-Jami. _x000D_
""_x000D_
--------------_x000D_
_x000D_
The term Madkhalism isnt an attack on imam Sh Madkhali _x000D_
_x000D_
The term Jami isnt an attacks on Sh Jami_x000D_
_x000D_
Get used to it guys.",Salafi taklidi,,,,unmatched,
lci8kd2ui,"""Shaykh Salih al-Fawzan   mentioned to us: _x000D_
""Your action are what praise you."" _x000D_
_x000D_
The people of the Sunnah in the West have worked tirelessly over many decades to connect the people to the works of the scholars and clarify the reality of the Salafi Da'wah, their efforts are""",Salafi taklidi,,,,unmatched,
dpk5s78t9,"""It these quburists, who claim to be from Ahl al-Sunna, read some books they would realize that it was Allh who revived the dead after Eis (peace be upon him) prayed to Allh for it._x000D_
_x000D_
Imm al-abar said:_x000D_
_x000D_
Eis (peace be upon him) revived the deceased by praying to Allh for them; thus, his prayer was answered._x000D_
_x000D_
| Tafsr al-abar, vol. 5, p. 424._x000D_
_x000D_
Even the Ashar scholar, Fakhr al-Deen al-Rz, said:_x000D_
_x000D_
Is it permissible to say that He (Allh the Most High) placed within the self of Eis (peace be upon him) a characteristic in the sense that whenever he blew into something his blowing would necessitate for that thing to become alive? Or to say that it isnt like that; but rather, Allh, the Most High, used to create life within that body with His ability at the moment when Eis (peace be upon him) blew into it as a way of manifesting a miracle? This second explanation is the truth because Allh, the Most High, said: The One who created death and life (67:2). And it was mentioned that Ibrhm (peace be upon him) said in his debate with the king: My Lord is the One who gives life and cause death (2:258), so if this characteristic occurred for other than Him then that argument would have perished._x000D_
_x000D_
| al-Tafsr al-Kabr, by Fakhr al-Deen al-Rz, vol. 8, pp. 228 229._x000D_
_x000D_
Its essentially the same as the story mentioned in the following verse:_x000D_
_x000D_
So We said: ""Strike him (the dead man) with a piece of it (the cow)."" Thus Allh brings the dead to life and shows you HisAyt(proofs, evidence, verses, lessons, signs, revelations, etc.) so that you may understand._x000D_
_x000D_
| Qurn [Hilali & Khan Translation], ch. 2, v. 73._x000D_
_x000D_
In this verse, it is Allh who revived the dead man at the moment when he was struck by a piece of the cow. It wasnt the piece from the cow that revived him._x000D_
_x000D_
           """,Salafi taklidi,,,,unmatched,
dotbngabj,"""   _x000D_
_x000D_
We ask Allah to guide and rectify all of our affairs._x000D_
_x000D_
Due to recent matters and the lack of a clear public stance regarding the situation surrounding Abu Iyad, which has had an impact on the community, a decision has been made in accordance with what we believe is in the best interest of the Ummah. As Muslims, when clarity comes to us, it is upon us to stand firmly upon it._x000D_
_x000D_
Effective immediately, our brother Kashif Khan will no longer serve as the Imam or teacher of our masjid._x000D_
_x000D_
For any questions or concerns, please direct them to the administration._x000D_
_x000D_
  """,Salafi taklidi,,,,unmatched,
yj81f77xl,"""Shaykh Khlid al-Dhafr  :_x000D_
_x000D_
Upon the authority of Muwiyah    who said: The Messenger of Allh     said:_x000D_
_x000D_
  -    ._x000D_
_x000D_
[Narrated by Ibn Khuzaymah, and authenticated by al-Albn]_x000D_
_x000D_
Ibn Khuzaymah placed it under the chapter heading: Chapter: The command to seek Laylat al-Qadr on the last night of Raman._x000D_
_x000D_
Meaning: It is possible that in some years Laylat al-Qadr occurs on that final night._x000D_
_x000D_
_x000D_
_x000D_
      :",Salafi taklidi,,,,unmatched,
dzzyxqkxz,"""BrakAllhu fkum Shaykhana. From true mn is that one loves for their brother what they love for themselves - and hates for their brother what they hate for themselves. And none is more deserving of this than your brother upon Sunnah, who has stood shoulder to shoulder with you calling to Allh and the Sunnah of His Messenger, defending Islm from attacks, and bearing the harms encountered upon that path. And truly, no one would love for themselves that they be removed from the fold of the Sunnah - and counted as being from those who are threatened with being driven away by stern Angels from the Hawd of the Messenger of Allh in the hereafter - without proof or justification in the religion of Allh for this. Indeed there is no ability nor might except with Allh.""",Salafi taklidi,01/04/2026 11:55,alHussainGani,python/FullData_round4/full_data_Taklid_ALL.csv,matched,01/04/2026 11:55
x5qpu6ekj,"""Shaykh Badr Al-Anzi: The Claim That Scholars Issue Fatwas According to W...  via @YouTube""",Salafi taklidi,24/04/2026 16:01,Htiooooe,python/FullData_round4/full_data_Taklid_ALL.csv,matched,24/04/2026 16:01
bnfuwdv71,"Rabee al-Madkhali back in his Ikhwaani days. Leave all of this division, no Sururiyyah no Ikhwaaniyyah, all of us are Ahlul Hadith insha'Allah.",Salafi taklidi,09/04/2026 12:16,_ibnNuh,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,09/04/2026 12:16
xgd1grxuo,"Imm as-Sijz (d.444Ah) said:_x000D_
_x000D_
So whoever seeks salvation from such [innovators], and safety from the innovations, must make the Qurn and the narrations his scale in everything he hears and sees. If he is knowledgeable of them, he should judge all matters by them and by adherence to the way of the Salaf._x000D_
_x000D_
And let him not accept any statement from anyone unless he demands from him, in proof of its correctness, either:_x000D_
_x000D_
1) a clear, decisive Ayah, or _x000D_
2) an established Sunnah, or _x000D_
3) the statement of a Sahab with a sound chain.",Salafi taklidi,,,,unmatched,
h6yic1hsi,"""A beneficial reminder from our teacher Shaykh @Abdulilah_UK  on Ending Raman with Strength!",Salafi taklidi,18/03/2026 11:30,Abdulilah_UK,python/FullData_round4/full_data_Taklid_ALL.csv,matched,18/03/2026 11:30
n476qhh0p,"""The highest ranks in Jannah are for those with good character._x000D_
_x000D_
- Shaykh Abdus-Salam Al-Shuwayer",Salafi taklidi,,,,unmatched,
e2784hzqa,"""[ Response Thread] The True Aqdah of Ibn Abd al-Barr (d. 463)_x000D_
_x000D_
This brother has attempted, like others have before him, to ascribe Ashar leanings to Imm Ibn Abd al-Barr al-Mlik. If we reconsider his statements cautiously, however, these doubts quickly disappear.",Salafi taklidi,,,,unmatched,
1z81ebm4l,"""ustad abdul rahman hassan speaking about shaykh al hanabilah ahmad al Quaymi.",Salafi taklidi,06/04/2026 22:46,Aadil_2001,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,06/04/2026 22:46
m7cc1axm8,"""""Why are Salafis having a meltdown from this Salafi kid making Takfeer of IbnTaymia? He's just been consistent with what u guys taught him. Why are you upset about IT being thrown under the bus but not other Imams? _x000D_
""_x000D_
--------------_x000D_
_x000D_
He was clearly being consistent with the ones who accuse Ibn Abd al Barr of kufr. _x000D_
_x000D_
Those who accuse the students of imam Ahmad as mujassima _x000D_
_x000D_
Those who say the salaf were logically incoherent _x000D_
_x000D_
All Asharis, maybe the same as the kid in the video..",Salafi taklidi,,,,unmatched,
cquydezk3,""" Introducing ""Majalis Ilmiyyah"", our brand new series on issues that matter to students of Islamic knowledge._x000D_
_x000D_
 In every episode, our teachers discuss topics students rarely hear about on social platforms: the challenges, the methods, and the moments of growth that unfold quietly in circles of knowledge._x000D_
_x000D_
 In this episode, Ustadh Muhammad Tim Humble and Sheikh Abu Bakr Al-Khalafi open that door with a discussion about books, building a library, reading habits, and much more:",Salafi taklidi,,,,unmatched,
51mscnfnq,"""Whoever wants the aid of Allh:_x000D_
_x000D_
Ibn al-Qayyim   said:_x000D_
_x000D_
Shaykh ul-Islaam Ibn Taymeeyah would search a lot to find people to help them with their needs. This was because he knew that everytime he helped someone then Allh would aid him. _x000D_
_x000D_
[Rawdat al-Muhibbeen | 1/168]""",Salafi taklidi,,,,unmatched,
qubf09hus,""" NEW WEEKLY FIQH LESSONS - in Preparation for Raman | Commencing THIS SUNDAY_x000D_
_x000D_
 The Book of Fasting from Bulgh al-Marm  Explanation of Shaykh ibn Bz ( ) _x000D_
_x000D_
 Ustdh Abu Abdur-Ramn Hill ( )_x000D_
_x000D_
 12.30pm_x000D_
 The ARC Community Hub, Loughborough, LE11 2UP",Salafi taklidi,,,,unmatched,
u5wasxei2,"""So we rejected this statement and said: this is a dangerous statement. Its implication is that you are nullifying the Fatw of the scholars in Nawzil. If you see that there is a mistake, and you are a Salaf who respects the scholars and also respects the rulers, then write to them. Present your viewpoint only. But to establish this as a general principlethis is false and wrong! _x000D_
_x000D_
This resembles the approach of the Surrs and Qubs during the Gulf crisis, who said: Our scholars do not understand current affairswe understand current affairs. America entered, Europe did such-and-such, and you, O scholarslike ibn Bzyou are only with the rulers, obeying them. The same wordsonly the people and circumstances have changed. There it was a Gulf crisis related to the entry of disbelievers (to the lands of the Muslims); here it is a COVID crisis related to medicine._x000D_
_x000D_
Furthermore, this man (making these claims) works in medicine. If we look at his specialization, do you work in every field of medicine and every specialty? No. Then speak only within your level. That is one point._x000D_
_x000D_
Secondly, do you want the entire Ummah to abandon the doctors of the world and the consultants, and instead follow your opinion? This is dangerous speech! It is unclear what this person intends with such statements. _x000D_
_x000D_
Despite that, he has been advised, and we have advised him before. We even sent to him years ago when he issued a Fatw. Look at this Fatwmany people may not even be aware of it. He issued a ruling that social distancing was Minor Shirk. That means Al-Fawzn has fallen into Shirk, the Muft has fallen into Shirk, and our scholars such as Ubayd and others have fallen into Shirk. And we, the students of knowledge, have all fallen into Shirk. And the Fatw of the scholars who permitted distancing are, according to him, Fatw of Shirk._x000D_
_x000D_
So who is behind you that you speak with such words? What do you want, that you strike at the scholars by claiming they have fallen into (minor) Shirk, that they should not be referred to, and that they neither understand nor comprehend? This is what he says in the audio recordings. _x000D_
_x000D_
Some have not even listened to these recordings yet and do not want to listenand this is a calamity. You find a person plunging headlong into Fitnah while knowing nothing. And if you say to him, Come, let us sit and clarify things for you, he refuses to listen. This is blind partisanship. _x000D_
_x000D_
As for us, we clarify the error. Whoever is guided, then all praise is due to Allh, and whoever goes astray, then it is upon himself._x000D_
_x000D_
Shaykh Abdul-Azz ibn Bz was asked on his official site: Should we refer only to doctors, or to the scholars? He replied: No. One must return to the scholar. If the matter were purely medical, then yeswe would return to the doctors; because they are the people of specialization. But this concerns a matter connected to medicine and also to the Sharah._x000D_
_x000D_
Does Al-Fawzn immediately issue a ruling when a purely medical issue comes to him? You think highly of yourself and consider yourself an expert. But when this scholarAl-Fawzn, the Muft, Al-Abbd, Rab, and othersare asked about a worldly technical matter such as medicine or agriculture, do they refer to specialists or not? They do refer to the specialists. This shows that you do not understand how the scholars issue Fatw._x000D_
_x000D_
I have already explained this in detail in one of the refutationsthe methodology of the scholar in giving Fatwand it is published on my channel. Yet some people ignore all of this and do not want to listen. _x000D_
_x000D_
Continued""",Salafi taklidi,,,,unmatched,
p3m1cyo7j,"""Imam Ahmad was asked if the people of Paradise will see Allah, speak to Him, and if He will speak to them._x000D_
_x000D_
Ahmad bin Hanbal said:_x000D_
_x000D_
Yes, He will look at them, and they will look at Him. He will speak to them, and they will speak to Him, however He wills and whenever He wills.",Salafi taklidi,,,,unmatched,
26ki3wjva,"""Algerians &amp; Libyans are all donkeys except those whom Allah has mercy upon._x000D_
_x000D_
- Madkhali Shaykh of Spubs Ubayd al-Jaabiri",Salafi taklidi,,,,unmatched,
v4vz9ig63,"""Salafis do not believe that the pagans of Makkah possessed a complete understanding of Tawheed al-Rububiyyah. When they assert that the pagans affirmed Tawheed al-Rububiyyah, they are referring to its foundational aspect (asl), which is the belief in one God as the ultimate creator and sustainer of the universe, the only being who is entirely independent. Salafis emphasize this point in response to saint venerators who argue that they are not guilty of shirk simply because they do not consider their saints to be independent of Allah. Salafis contend that the independence of a being is not the sole criterion for determining whether certain beliefs or actions constitute major shirk._x000D_
_x000D_
Salafis are well aware that the pagan Quraysh, while acknowledging Allah as the supreme creator, also attributed daughters to Him, worshipped idols, and failed to affirm His attributes correctly. These theological errors are considered distortions of Tawheed al-Rububiyyah._x000D_
_x000D_
Prominent Salafi scholars, such as Shaykh Abdulrahman Al-Barrak and Shaykh Yusuf Al-Ghafees, have argued that saint venerators also commit shirk in Rububiyyah by ascribing certain powers to their saints, powers that should be attributed exclusively to Allah._x000D_
_x000D_
To avoid semantic confusion, if Rububiyyah is primarily understood as Allahs independence and self-sufficiency, then Salafis assert that most of the pagan Quraysh acknowledged this foundational aspect. (However, Salafi scholars such as Shaykh Sultan al-Umayri, Abdulrazzaq Abu Badr, and Abu Bakr Muhammad Zakariyyah note that the Quraysh were not a homogeneous group and differed in their beliefs.) If Rububiyyah is defined in broader terms, while still rooted in the foundation of Allahs independence, Salafis maintain that the pagans only affirmed this foundational aspect._x000D_
_x000D_
The central issue, according to Salafis, is the affirmation of Allahs independence and the rejection of any justification by saint venerators that their actions do not constitute major shirk.""",Salafi taklidi,,,,unmatched,
xwt3irfu7,"""Part 9 - Not Craving for Titles | FollowingtheSunnah_x000D_
_x000D_
Part 9_x000D_
From the statements which clarify the Aqeedah of King AbdulAziz Ala Saud_x000D_
_x000D_
Translated_x000D_
by_x000D_
Abbas Abu Yahya_x000D_
_x000D_
_x000D_
_x000D_
9. Crave after Titles_x000D_
_x000D_
King AbdulAziz Ala Saud -R...",Salafi taklidi,,,,unmatched,
8hks2rlkn,"""Sufyan ibn Uyaynah   said:_x000D_
_x000D_
Do not abandon dua, and do not let what you know about yourselves (from deficiency) prevent you from it. For verily, Allah answered Iblis, and he was the worst of creation!_x000D_
_x000D_
- Shuab Al-Iman 2/53""",Salafi taklidi,,,,unmatched,
t9jo4n91h,Refuted by the teacher of Fawzan and Rabee Al Madkhali,Salafi taklidi,12/04/2026 10:59,unveilingbaatil,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,12/04/2026 10:59
0xxennlf4,"""Shaykh Abdullah Ibn Jibrn   _x000D_
_x000D_
Long after his death, Shaykh Slih al-Fawzn (the current Muft) wrote a beautiful biographical tribute to Sheikh Abdullah bin Jibrn_x000D_
_x000D_
He writes: He (Ibn Jibrn) was steadfast upon the methodology of the Pious Predecessors (Salaf as-Salih) in knowledge, action, and following their example, until his time came and the Muslims lost him and wept for him_x000D_
_x000D_
P.s. Always remember the was a group who never wept for him, but actually celebrated when he was gone because they thought he was Ikhwani. Far away they are from Shaykh Fawzn who they claim to follow.""",Salafi taklidi,,,,unmatched,
80i7zu0gw,"""Our Shaykh studied in Madinah for approximately a decade during the 90s &amp; early 2000s, and attended the Islamic University. He is a student of al-'Allaamah Ubaid, Imm Rabee' and many others and has been praised by the likes of al-'Allaamah Hasan bin 'Abdul-Wahb al-Banna.""",Salafi taklidi,11/04/2026 14:13,Htiooooe,python/FullData_round4/full_data_Taklid_ALL.csv,matched,11/04/2026 14:13
0b8lwbdpc,"Similarly, he did not prescribe for his ummah to prostrate to anyone, dead or otherwise, and the like. Rather we know that he prohibited all such things, and that these things come under the heading of shirk which Allah and His Messenger forbade.",Salafi taklidi,13/04/2026 10:27,AbuAsimHanbali,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,13/04/2026 10:27
4xezkhb8b,"""Someone who I know very well said to me, this Ramadan his old uncle who's a Salafi was beat up by the taliban because he said "" Ameen "" loud behind the (Hanafi) Imam. The uncle's eyes were swollen when he saw him. _x000D_
This was in Jalalabad,  Nangrahar. _x000D_
_x000D_
May Allah protect Salafis""",Salafi taklidi,,,,unmatched,
9ip5qx0my,""" Wednesday Class with_x000D_
@AbuKhadeejahSP_x000D_
 8.15 pm UK (BST)for brothers &amp; sisters._x000D_
 Shaikh Al-Fawzns: Beneficial Answers To Questions Regarding The Innovated Methodologies._x000D_
 VENUE: The Salafi Masjid, Wright Street, Birminghamalso live on:",Salafi taklidi,,,,unmatched,
s8h2pkm4l,"""Shaykh Rab Bin Hd on the Scholars Refuting Other Scholars and Aiding Each Other to Reach the Truth With Courage, Truthfulness and Sincerity_x000D_
_x000D_
Shaykh amd al-Tuwayjir, Shaykh Bin Bz and Shaykh Ibn Uthaymn ( )._x000D_
_x000D_
Read article:",Salafi taklidi,,,,unmatched,
s8jgkbsvt,"""A precise observation from a specialist in Islamic aqeedah and its history. The spread of bidah and the obscuring of the Salafi aqdah &amp; manhaj can be attributed to:_x000D_
failure to refute the people of  bid'ah_x000D_
neglect of defending the aqdah_x000D_
compromising the truth_x000D_
 cowardice",Salafi taklidi,,,,unmatched,
arqcc7rvq,"""Various Manhaj Benefits From Shaykh Rabee Al-Madkhali_x000D_
_x000D_
All the Articles/PDFs contained with this Link are a Must Read for Every Person of Sunnah in order to Comprehend Principles and Implement the Sound &amp; Upright Methodology Accordingly.",Salafi taklidi,,,,unmatched,
qr6cpwm8z,"""@Danger_For_kufr One of the best books I have read on Dua is the Adab of Dua by Shaykh Abdullah as Sa'd (may Allah free him)",Salafi taklidi,28/04/2026 01:13,Randozan71,python/FullData_round4/jihad_full2.csv,matched,28/04/2026 01:13
2trsey0tu,"""""""Ibn Abbas was a nominalist and Ibn Hanbal would have agreed with me on this.""_x000D_
Jake al-Wahhabi al-Hrib._x000D_
_x000D_
Also wahhabis: ""Ilm kalam is Zandaqa &amp; Bid'ah.""_x000D_
 _x000D_
""_x000D_
--------------_x000D_
_x000D_
How is this even considered kalm? Its simply attaching a word to a concept._x000D_
_x000D_
You probably think me asking for a specific coffee flavour is also kalm.",Salafi taklidi,,,,unmatched,
onpx2g2p3,10. Senior student of Shaykh Sulayman al-Alwn said the same.,Salafi taklidi,28/04/2026 13:58,StrangerAthari,python/FullData_round4/jihad_full2.csv,matched,28/04/2026 13:58
5v3ib9y7p,""" Imam Ibn Al Qayyim said, _x000D_
_x000D_
""'By your Lord, they will not believe until they make you [Muhammad peace be upon him] judge in what they dispute,'_x000D_
_x000D_
He swore that they will not believe until they make Muhammad [peace be upon him] judge, -",Salafi taklidi,,,,unmatched,
vggmrxlxy,"""  ,     _x000D_
_x000D_
Shaykh Muhammad ibn 'Abdullatf l Ash-Shaykh said:_x000D_
_x000D_
""Allh - blessed and exalted be He - deals with His servants according to how they place Him as it relates to themselves._x000D_
_x000D_
Whoever reveres the command of Allh, obeys Him, avoids His prohibitions, and fears Him in secret and in public, Allh will be pleased with him and grant him happiness._x000D_
_x000D_
But whomsoever opposes His commands and embarks upon His prohibitions, and gives precedence to his desires over obedience to his Master, Allh will take retribution against him and distance him. As you act, so shall you be treated; an appropriate recompense. And your Lord is not at all unjust to (His) slaves.""_x000D_
_x000D_
 Durar as-Siniyyah fil Ajwibah an-Najdiah (14/289)""",Salafi taklidi,,,,unmatched,
2z1ptx20p,"""Shaykh Saleh al-Fawzan recommending students read the book of Saleh al-Munajjid saying it is well needed and praising Allaah for making him an aider of the haqq_x000D_
 """,Salafi taklidi,,,,unmatched,
fgaakfs7w,"""So we rejected this statement and said: this is a dangerous statement. Its implication is that you are nullifying the Fatw of the scholars in Nawzil. If you see that there is a mistake, and you are a Salaf who respects the scholars and also respects the rulers, then write to them. Present your viewpoint only. But to establish this as a general principlethis is false and wrong! _x000D_
_x000D_
This resembles the approach of the Surrs and Qubs during the Gulf crisis, who said: Our scholars do not understand current affairswe understand current affairs. America entered, Europe did such-and-such, and you, O scholarslike ibn Bzyou are only with the rulers, obeying them. The same wordsonly the people and circumstances have changed. There it was a Gulf crisis related to the entry of disbelievers (to the lands of the Muslims); here it is a COVID crisis related to medicine._x000D_
_x000D_
Furthermore, this man (making these claims) works in medicine. If we look at his specialization, do you work in every field of medicine and every specialty? No. Then speak only within your level. That is one point._x000D_
_x000D_
Secondly, do you want the entire Ummah to abandon the doctors of the world and the consultants, and instead follow your opinion? This is dangerous speech! It is unclear what this person intends with such statements. _x000D_
_x000D_
Despite that, he has been advised, and we have advised him before. We even sent to him years ago when he issued a Fatw. Look at this Fatwmany people may not even be aware of it. He issued a ruling that social distancing was Minor Shirk. That means Al-Fawzn has fallen into Shirk, the Muft has fallen into Shirk, and our scholars such as Ubayd and others have fallen into Shirk. And we, the students of knowledge, have all fallen into Shirk. And the Fatw of the scholars who permitted distancing are, according to him, Fatw of Shirk._x000D_
_x000D_
So who is behind you that you speak with such words? What do you want, that you strike at the scholars by claiming they have fallen into (minor) Shirk, that they should not be referred to, and that they neither understand nor comprehend? This is what he says in the audio recordings. _x000D_
_x000D_
Some have not even listened to these recordings yet and do not want to listenand this is a calamity. You find a person plunging headlong into Fitnah while knowing nothing. And if you say to him, Come, let us sit and clarify things for you, he refuses to listen. This is blind partisanship. _x000D_
_x000D_
As for us, we clarify the error. Whoever is guided, then all praise is due to Allh, and whoever goes astray, then it is upon himself._x000D_
_x000D_
Shaykh Abdul-Azz ibn Bz was asked on his official site: Should we refer only to doctors, or to the scholars? He replied: No. One must return to the scholar. If the matter were purely medical, then yeswe would return to the doctors; because they are the people of specialization. But this concerns a matter connected to medicine and also to the Sharah._x000D_
_x000D_
Does Al-Fawzn immediately issue a ruling when a purely medical issue comes to him? You think highly of yourself and consider yourself an expert. But when this scholarAl-Fawzn, the Muft, Al-Abbd, Rab, and othersare asked about a worldly technical matter such as medicine or agriculture, do they refer to specialists or not? They do refer to the specialists. This shows that you do not understand how the scholars issue Fatw._x000D_
_x000D_
I have already explained this in detail in one of the refutationsthe methodology of the scholar in giving Fatwand it is published on my channel. Yet some people ignore all of this and do not want to listen. _x000D_
_x000D_
Continued""",Salafi taklidi,,,,unmatched,
kl20g4th3,"The new shauyk of @salafidawahmcr  @AbdullahJallow9 @DawahTH  fawaz madkhali _x000D_
_x000D_
An example of fawaz Facebook  page where he spreads tabloid news as if your watching bbc news worse he makes dua against the entire Muslim nation of emirates  he says may Allah not grant them safety this is an entire Muslim nation ?!!!!  _x000D_
_x000D_
In reality we know they dont rate fawaz they only supporting him becasue abu iyaad has said we are going down this way so their tassub has lead them to follow him !",Salafi taklidi,,,,unmatched,
