Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
egtrycikl,"Anas reported: The Messenger of Allah, peace and blessings be upon him, said, Let one of you ask his Lord for his needs, all of them, even for a shoestring when his breaks.",Irrelevant,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,
je6r49np8,"You can call out whoever you want but you were a munafiq the day you sided with the disbelievers over the believers, the day you submitted yourself to the tawagheet and rejected the deen of Allah.
May I live to see this pig humiliated with his false god mbz ameen.",Salafi jihadi,אילון כהן,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,,,,,,,,,,,,,,,
km1v6ztvj,"Madkhalis are like munafiqeen with the treacherous rulers they will forget Quran and Sunnah and obedience to Allah and his messenger for the sake of the tawagheet, this nifaq is out there for all to see.
They love and fear the ruler more than Allah.",Salafi jihadi,אריאל כהן,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,,,,,
8p80vrwcb,"""@Randozan71 Yea""",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
dmt418vnk,"""TB calling Ali Khamenei a shaheed, and making du for him to attain the highest ranks of Jannah,  (Jannat al-Firdaws).",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
36xwaybli,"""Providing security to the mushrikeen and protecting shirk 
 Abu Hanifa  .",Irrelevant,זיו חסון,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,
5alldol9o,""" The Wahhb assault on Karbal: A complete history

I think Daniel Haqiqatjou might be suffering from a severe case of Stockholm Syndrome, he keeps getting rinsed with the facts but insists on coming back for another round with the sandal .

In any case, this thread is a comprehensive history of the Wahhb assault on Karbal in 1802.

[1] The Ottoman violation of the treaty between them and the First Saudi State
[2] The Sh attack on a group of civilian Wahhb caravans
[3] The Ottomans refusal to punish the perpetrators
[4] The Saudi advance towards Karbal
[5] The Wahhbs did not attack civilians
[6] Karbal had become a refuge for worst elements in society
[7] The Wahhb assault only lasted for a few hours""",Irrelevant,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,
r9chgfv8g,"""Sh Ahmed Shakir in his Mukhtasar of Tafsir Ibn Kathir, 'Umdatu Tafsir",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
wto0tgex5,"""Sh Ahmed &amp; Mahmud Shakir rh",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
4kuq7rht1,"""So now, here are some of the scholars who cited ijma' on this before or during time of Ibn Kathir

Ibn Qayyim",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
s2wfipae9,""" Imam Abu Zurah was asked about the Tafsir of:

{The Most Merciful rose over the Throne.}

He became angry and said:

Its interpretation is as it is recited. He is upon His Throne and His knowledge is in every place. -",Salafi taklidi,הילי חכמי,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,
wru0wgdxu,"""""Why?! Is there a message?!

Chief of staff of Pakistani army Asem Moneer received Iranian delegation wearing military uniform while American delegation wearing civilian uniform.. 
""
--------------

Because you cant wear a military uniform in front of your master",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
edzc2i40j,"""""@warfareanalysis &amp; before that US managed to kill at least 500 000 babies below 5 years old as a result of the blockade 
""
--------------

Watch this
And tell me again you respect the poor Shuyukh that didnt know better and allowed these atrocities to happen via their evil fatwa
Indirectly they had a hand in the murder of hundred of thousands children  
May Allah judge them accordingly",Salafi jihadi,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה,,
yo9ax741z,"""""Le devoir de notre pays est de protger le Liban, sa population et sa souverainet. Ce pays est une nouvelle fois la victime collatrale des tensions dans la rgion, subissant des bombardements massifs sur sa capitale. 

Je soutiens la proposition de la France dinclure le Liban dans le cadre du cessez-le-feu rgional.""
""
--------------

How you know colonialism was never over and independence is a farce from Morocco to Indonesia so that ppl wont take arms against puppets
Look at this, she and Macron are on same side when it comes to their protectorat
Thats why Madkhalis are accomplices as they uphold this farce",Salafi jihadi,אילון כהן,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,,,,,,,
q4uilmyz1,"I dont understand how grown man dont understand how this world works and post fairytale scenarios 
Everyone that studied anything related to engineering will end up serving a company owned by a non muslim",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
3csrvvva3,"That said 
Im not saying open a chicken shop or dont study engineering or dont work for a non Muslim (as long as he and his company is not at war with Muslims) but these scenarios are fairytales 
We have to tell the ppl that the moment we trynna be independent theyll kill us",Irrelevant,הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,
eud9s6hvm,"""The talib Sufi regime leader,  speaking against Salafis and their dawah.

They think ahl al-Hadith are the ones who create division but infact its their fanatcism that create divisions in the country which lead to oppression of the Salafis in the country in the last 4 years.",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
p2t30wqj3,"Feels good getting blocked by madkhalis "" dawah "" pages.",Irrelevant,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,
9p3ijt63h,"""Q: Can ignorance be excused when it comes to  Voting. 
Sheikh Abu Ammar Hammad ( ) 

:         
       ( ) 

[Pashto - English Subtitles]",Salafi jihadi,הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,,,,
1welpdfa9,"Allahu akbar, Allahu akbar, Allahu akbar la ilaha illa-Allah, wa Allahu akbar, Allah akbar, wa Lillah il-hamd",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
s3eomzzyk,"""Regarding the atrocities in al-Fashir, a Shaykh from Sudan said

- Only Allah knows the true extent of what has occurred 

- Those who fled have nothing, not even clothes

- One RSF bandit bragged that he murdered 500 people 

- They took hostages &amp; their whereabouts are unknown""",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
xk93yuh3u,"""The awght of the UAE
To the Yahd, they bow and extend allegiance through the Abraham Accords, a modern veil for wal to the Yahd and global powers.
To the Nar, they offer the so-called Abrahamic House.
To the mushrikn, they open their doors, erecting Hindu temples and idols.
But to the Muslimn, in Al-Fashir, in Sudan, and beyond, they send funding, weapons, and aid, fueling slaughter, spreading terror, and staining the earth with innocent blood. They build palaces for their enemies while digging graves for their own.

As the poet once said:
    
   
   
   
How many serve the throne,
masked as masters, yet chained as slaves?
Dogs before enemy,
fierce as wolves against their own.

These events reveal not the rulers themselves, their servitude to the enemies of Islam has long been clear. Rather, they expose the shuykh who defend them, legitimize them, and the deluded followers who anoint such tyrants as legitimate rulers, labeling all who resist them as khawrij.

And above all, they expose the Wests hypocrisy: when the executioner is a friend of the US and the Yahd, when Sharah is flouted, and the victims are Muslim, the world does nothing. No coalition of 89 nations rises; no outrage is voiced; no terror labels are issued. Silence becomes policy. Indifference becomes law.

May Allah protect our brothers and sisters in Al-Fashir, shield them from harm, grant them patience, and preserve their faith; and may He hold accountable those who oppress them or aid their oppressors.

Ahmad Musa Jibril
7 Jumd all1447H""",Salafi jihadi,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה; ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,
8cl85x1bm,"If any other scholar said this theyd be khawarij dogs of hell and no madkhali would take any knowledge from them.

The palace scholars and bootlickers for some reason disagree with any attack against their idols
I wonder why",Salafi jihadi,אילון כהן,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,,,,,,,
1rgopsnry,"Allah swt is al hakim and all judgment belongs to him, just like all worship belongs to him
We do not pray to other than him as we do not turn to laws that contradict his laws
Both acts remove one from the pale of Islam
Its as simple as that.",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
cjtvy3w7v,His praise is a stain on his reputation,Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
3zszd6q3o,"Madkhalis hate for khilafa on the methodology of the prophet, love secular kafir rulers plot against those who call for the sharia and work with the kuffar.
Nifaq is cloaked with righteousness and false gods are cloaked with Muslim rulers.",Salafi jihadi,הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,
dvt2gapav,"""""New Print Publication

The Khrijites: 

Historical Roots of the Ideology of the Muslim Brotherhood, izb al-Tarr, al-Qidah, al-Nurah 
and ISIS

Paperback, A5, 150 pages
Available 4th quarter 2025, inshAllh from
 
""
--------------

Dont waste your money on these munafiq agents of the taghut.",Salafi jihadi,הילי חכמי,,,,,,,,,,,,,,,,,Salafi jihadi,ח. אחר,,,,,,,,
eqms27xyh,How many madkhalis do taqlid of this munafiq,Salafi jihadi,זיו חסון,,,,,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,
3qhteknmd,"""""Ibn 'Uthaymeen said:

""The problem now is that there are some people who think that imitating the Kuffar is a glory and they think that returning to what the Prophet and his Companions were upon is backwardness.

[      ]""
""
--------------

Yes like the Riyadh parties your rulers are imitating",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
auas4qx42,"Sisters shouldnt describe themselves even if it just your shoulder, to strangers on social media.",Irrelevant,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,
yd1p6j6ez,"When glided in Porphyria; straight

She shut the cold out and the storm,

And kneeled and made the cheerless grate

Blaze up, and all the cottage warm;

Which done, she rose, and from her form

- Jahm Ibn safwan",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
4rbeq8tto,"Dem tell me
Dem tell me
Wha dem want to tell me

Bandage up me eye with me own history
Blind me to me own identity

Dem tell me bout 1066 and all dat
Dem tell me bout Dick Whittington and he cat
But Toussaint L'Ouverture
No dem never tell me bout dat

- Muammar Gaddafi",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
l2pfho9n6,"Stormed at with shot and shell
Boldly they rode so well
Into the jaws of death
Into the mouth of hell
Rode the GIS

- Gamal Abdel Nasser",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
fhfkp9wkd,"No mantiq saaarr this le Bidah, just say geocentrism is fardh and move on",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
n82j6xle1,""" Legislating Shariah/Laws is sole right of Allah 

Whoever Assoicates with Allah in this by making Man-Made Laws, or voting for Legislators in Election is a Kafir Mushrik",Salafi jihadi,זיו חסון,,,,,,,,,,,,,,,,,,,Salafi jihadi,ד. תמיכה בתכפיר קולקטיבי,,,,,,
w70xxxaq3,"""Sh Muhammad Amin Shinqiti rh",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
t18fhh08l,"""Al Wala Wal Bara is required for Islam 

 Shaykh Musa Abdullah Jibril (Father of Shaykh Ahmad)

 May Allah preserve them both, few of the only callers to Tawhid in West",Salafi jihadi,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,
b0pkr31h3,""" Shaykh Ahmad Shakir said:

 ""As for now -- countries which claim Islam and call themselves 'Islamic nations' have increased; then, they judge by a legislation derived from other than the religion of Islam laws derived from pagan and Christian laws and the United Nations. -",Salafi taklidi,אילון כהן,,,,,,,,,Salafi taklidi,,,,,,,,,,,,,,,,,
4397oa06r,"""Imam Ahmad bin Hanbal said:

Whoever abandons a Sunnah from Sunnan of the Messenger of Allah  is an evil man.

[Zad al-Musafir]",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
frdf9rfbf,"""Ibn Jawzi ( ) said something so beautiful

He said beating your desires gives a stronger joy than any pleasure 

The one who follows his desires becomes weak and humiliated but the one who controls them becomes strong and respected.",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
v2y2lykfq,"""The Dream that Shaykh Musa had of Prophet Ibrahim.",Irrelevant,הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,
e6v0aqfu8,"O you who have believed, do not take the Jews and the Christians as allies. They are [in fact] allies of one another. And whoever is an ally to them among you - then indeed, he is [one] of them. Indeed, Allh guides not the wrongdoing people.

Surah al-Ma'idah 5:51",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
8v1faqpit,"""""Mufti Muhammad bin Ibrahim:

 Regards to Tawagheet : 
by making takfr of them, and doing inkr and avoid them. 

However, (people) reversed the matter and believed in them  made them their rulers over them &amp; substituted the Book &amp; Sunnah or equited them with it. Thus they are + 
""
--------------

If one descends to the lowest level by applying (Man-Made) laws that contradict Shari'ah, this is apostasy and a violation of the testimony that Muhammad is the Messenger of Allah. 
Similarly, seeking Tabarruk from trees and stones contradicts the testimony of La ilaha illallah",Salafi jihadi,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,
j38w1aer5,"""Mufti Muhammad bin Ibrahim:

 Regards to Tawagheet : 
by making takfr of them, and doing inkr and avoid them. 

However, (people) reversed the matter and believed in them  made them their rulers over them &amp; substituted the Book &amp; Sunnah or equited them with it. Thus they are +",Salafi jihadi,אילון כהן,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,,,,,,,,,,,,,,,
f8vpzphod,"""Narrated from Aishah Radiallahu anha

 O Messenger of Allah, what do you think I should say in my supplication, if I come upon Laylatul-Qadr?

He said: Say: Allahumma innaka afuwwun tuhibbul-afwa, fafu anni 

(O Allah, You are Forgiving and love forgiveness, so forgive me)""",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
ifcwc4gc2,"""Sheikh Jamil ar-Rahman   :
Those who do not govern by laws of Allah and do Ittiba' of the west or Ittiba' of the parliment or to the tribal leaders  they have disliked what Allah has revealed, and have apostated from the religion. 
 
[ Pashto - English Substitles ]",Salafi jihadi,הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,,,,
1ehk8hs3a,"Sheikh Aminullah Peshawari: 

We find that many countries claiming to be Islamic have enacted laws that protect adultery, usury, gambling,and other vices,.... Yet, they cloak themselves in some outward appearances of Islam, while in reality, they are lands of Kufr and apostasy.+",Salafi jihadi,הילי חכמי,,,,,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,,,,,,,
8ty4liawy,"Shah Ismail Dehlvi   
Then I wonder how it is permissible to do Taqlid of a specific person when one can refer to the explicit narrations transmitted from the Prophet  that contradict the statement of the Imam.",Salafi taklidi,זיו חסון,,,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,,
j7l010g07,"Crazy that all Khorasani vets were taken out one by one while they gave Jojo his legitimacy in the beginning of the split while he and Atun stayed untouched with bounty 
Yet retrospectively he needed them gone if he wanted to get rid of AQ label 
But ppl want to close their eyes",Salafi jihadi,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,ז. תמיכה בארגוני טרור,,
wwtc9v0ph,"""@YasirAlHanafi @nafsfighter Thats procrastination.

All you have to do is hit this airbases continuously and Israel doesnt have teeth to bite",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
g65hxseac,"""""In Catholic countries like Spain, I always eat their meat without asking if its Halal.

If you want to make your own life difficult because of culture and despite the clarity of the Quran, thats on you. 
""
--------------

This is probably the least problematic fringe opinion posted here
A few days ago, someone shared a  shadh view on a clearly forbidden very shameful act with ones wife
Imagine ppl acting on what you post, including this
youre accountable not just for yourself but for them too",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
uppv4z16y,"These kuffar and satanists and occultists have a fetish for space and conquering it
Be it Firaun or Haman, Parsons or the communist Gagarin, first man in space, claiming he hadnt seen God there or Yajuj and Majuj wholl shoot at the heavens etc 
Btw Im not into conspiracies",Salafi jihadi,הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ח. אחר,,,,,,,,,,
qsrjcyzor,"""Agree totally. A problem however is that you have supported successive governments which prevent the Islamic Hudood and rather than rule by the Sharia of Allah, they rule by the laws of the Kuffar. 

These Tawaghit preventing the Sharia, is from the greatest reasons for the spread of all kinds of evil.""",Salafi jihadi,הילי חכמי,,,,,,,,,,,,,,,,,Salafi jihadi,ח. אחר,,,,,,,,
xa5l6noi,"""@Canary001776756 @BrantPhilip_ Even the kuffar knows that the jnim are soft towards the kuffar and harsh against Muslims 
They don't have to worry about jnim..""",Salafi jihadi,זיו חסון,,,,,,,,,,,,,,,,,,,Salafi jihadi,ח. אחר,,,,,,
mnzq83wcl,"""Dua For The Captives

Shaykh Ramazan Ik",Salafi jihadi,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,
hr9d64hmh,"""The madrasa Al-Huda (Madrasa Kulliyatul Banatir Razviya), associated with British citizen Maulana Shamsul Huda Khan (known as the British Maulana), in Khalilabad of Sant Kabir Nagar district, Uttar Pradesh, was demolished by the administration on April 25, 2026, after being declared illegal.""",Irrelevant,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,
81lifvsld,"""Kukiya is located next to Labbezanga. 

It was an early capital of the Songhai people, for generations, it served as the seat of the Sunni dynasty before they captured Gao in the mid-15th century. It's probably under IS-Sahel control now. A fairly symbolic takeover.",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
hj54wjwps,"""Ben de 90'l yllarda Diyarbakr'n Balar Mahallesi'nde bydm. 

Bir yanmzda sistemin Krtleri yozlatrmak iin sokaa sald eteler, dier yanmzda ise kresel sistemin Krtleri slamdan ve kimliklerinden uzaklatrp; kitapsz, peygambersiz, Bat hayran, aile dman ve deerlerine yabanc hle getirmek isteyen malum rgt vard.

Allah (cc), beni ve benim gibi binlerce genci bu bataklktan; o sokaklarda kurunlanmay, ikence grmeyi ve bir mr zindanda kalmay gze alan farkl birok cemaatin eliyle kurtard. ayet slami cemaatlerin sokaktaki genlere aabeylik yapan, onlara kulluk vazifelerini hatrlatan genleri olmasayd; pek ok insan gayrimeru etelerin ve rgtlerin elinde heder olup giderdi. 

Genliin kurtuluu iin slami cemaatlerin sokaklarda daha grnr olmas lazmdr. Buyurun, sizler de ahitliklerinizi dile getirin.""",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
zaauh8jj5,"""Bir Babann En Ar Cmlesi: Biz ok Ac ekiyoruz

""Glistan Doku'nun failleri ortaya knca ben o gece ok aladm. Umut ettim ki; Glistan'n olay zld gibi Rojin'in olay da zlecektir.

Cumhurbakan ve bakanlardan rica ediyorum: Rojin Kabai'in zerinde 2 erkek DNA's vard ve bu cinayettir. Cumhurbakan ve bakanlardan uzman bir ekibin Van'a gnderilmesini ve bu cinayetin aydnlatlmasn rica ediyoruz. nk biz ok ac ekiyoruz.""""",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
hmomqgvz0,"""Head of Madkhali sect, Abdul-Aziz Ar-Rayyis:

Sh Saleh l-Shaykh was wrong to say all the lands in the Muslim world are Darul kufr, as in their Govs are kuffar, and for attributing it to his grandfather, Mufti Ibn Ibrahim that he says ruling by other than Sharah is major kufr",Salafi jihadi,הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,
gyi26xedv,"""Irans conditions for ships passing through the Strait of Hormuz:

Only commercial vessels are permittedno military ships or cargo linked to hostile countries.

Ships must use routes designated by Iran.

All transit must be coordinated with Iranian authorities.

Source: Tasnim",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
nhczgojoe,""",  
           
     #                  |             

            , ,           """,Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
sz857ic71,"""The da'wah grifters and, of course, the apologists of the United Zionist Emirates will never speak about the plight of the Sudanese people, as doing so would completely expose their satanic rulers. The Sudanese have rightfully dubbed MBZ the Devil of the Arabs.

Top banner:
   
The Devil of the Arabs is killing our people.

(At the bottom:)
#__
#UAE_kills_Sudanese

Bottom banner:
       
The United Arab Emirates is committing the crime of genocide in Sudan.

(At the bottom:)
    
Expelling the Emirati ambassador is a national duty.
#__
#UAE_kills_Sudanese""",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
qn5qomjme,"Muhammad al amin ashanqiti rh:
The legislation of manmade laws is disbelief in the creator of the heaven and the earth

Not the rulers intention or whether he hates or loves it, rather the implementation of kufr laws is disbelief in itself.",Salafi jihadi,אריאל כהן,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,,,,,,,,,,,,,
9a0ejtdv6,"""""These Khawarij have no idea about anything in the deen

Imam Ahmed, al-Shawkani, MBAW have made it clear one obeys the rulers even if its not a Khalifa and MBAW transmitted Ijma on this

And the Hadith of obeying a Habashi ruler makes it obvious he doesnt have the be Khalifa""
""
--------------

Using these hadith for todays rulers is no different to qadianis using these hadith for their caliph",Salafi jihadi,בנימין ווליך,,,,,,,,,,,,,Salafi jihadi,ח. אחר; ביקורת על סלאפים תקלידיים,,,,,,,,,,,,
ce31l4vwe,"""""Shaykh Ynus al-Sharbaj held firm to a beautiful tradition in Syria, every Friday, without fail, he would recite the names of all 313 warriors who fought at Badr. Through hardship and ease, he never abandoned this practice, honoring those aba out of deep loyalty and reverence.

When his time came to meet his Lord, Allh Tal blessed him with a profound gift, he passed away on the 17th of Raman, the exact date when the Battle of Badr took place centuries before. Many saw this as no mere coincidence but rather a divine honor, connecting his lifelong dedication to the heroes of Badr with his final journey from this world. Al-Ftia!""
""
--------------

There are those who follow in the footsteps of the sahaba in the battle of badr, by waging  had against Islams enemies and then you have those who will make up things and do anything buthad to avoid it.",Salafi jihadi,זיו חסון,,,,,,,,,,,,,,,,,,,Salafi jihadi,ג. קריאה לג׳האד התקפי (לא הגנתי),,,,,,
9rbqtt4n8,"Sheikh Al Islam ibn taymiyyah would literally place his head on the line so the truth would prevail, you find many scholars like this today, however none of them are from the madkhali scholars or palace scholars who have sold the verses of Allah for a small price.",Salafi jihadi,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,
q0qrnjedp,"""""17 yavru ve 7 yetikin maymunun ld savan grntleri


""
--------------

My dawgs fr",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
f7hasjfig,"""""@Indravril You're Bihari I can buy your entire bloodline 
""
--------------



Get his ass",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
5yabb6e0h,"""""ABD'de bir kadnn evine gizlice girip uyurken ayak parmaklarn emip yalayan ahs 6 yl 8 ay hapis cezas ald. 
""
--------------

Bro?????????",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
6rqhyoy8o,"""If You Believe In Democracy, Your Qibla is The White House

Shaykh Abdullah al-Faisal",Salafi jihadi,הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,,,,
as56yhe5b,"""Abul Ma'ali Al-Juwayni [d. 478AH]:

Whoever takes the customs of the Persian Emperors and the extinct Kings as the foundation of religion [i.e. his governance], and whoever clings to thishe has slipped out of the bond of religion, slipping out like a hair slipping from dough.",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
dopdniurk,"""Darul Kufr by Imam Ahmed

Abdullah said: I asked my father: Do you see it ok for people to reside in a land where there is a sea between them and their Muslim reinforcements, and [between] is an enemy on an island, except that they [Muslims] are dominant over them [enemy]?",Irrelevant,זיו חסון,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,
f4n2y57kn,"""Dua for Laylatul al Qadr

Shaykh Abdullah al-Bin'al",Salafi jihadi,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,
f1bs7ovop,"""Shaykh Ahmad Jibril mentions how the Saudi stooges removed Walaa &amp; Baraa from the school curriculum after the U.S. asked them to do so.",Salafi jihadi,אילון כהן,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,,,,,,,,,,
q7rtvru1q,"""Your reliance on Dhahabi and Ibn Hajar collapses.

Both Dhahabi and Ibn Hajar mention that al-Amashs usage of  from Abu Salih has weakness.

When a scholar mentions Jarh in one place and Tadlis in another, the Jarh supersedes the Tadil. 

Dhahabi in his Al-Muhadhdhab fi-Ikhtisar al-Sunan al-Kabir (abridgement of al-Bayhaqis Sunan al-Kabir) says when mentioning a narration of al-Amash using  Abu Salih:

""And this hadith was not heard by al A'mash from Abu Salih.""

[Dhahabis Al-Muhadhdhab fi-Ikhtisar al-Sunan al-Kabir 1/425 Dar al-Watan Edition]

Ibn Hajar in Al Nukat ala Sahih al-Bukhari says:

""And al-Tirmidhi transmitted it and said: Hasan. He said:
'We did not call it sahih because it is said that al A'mash practiced tadlis in it, saying: ""I was told on the authority of () Abu Salih.""'

I say: However, in the narration of Muslim, from Abu Usamah, from al A'mash: Abu Salih narrated to us (), so the accusation of his tadlis is removed.""

[Ibn Hajar in Al Nukat ala Sahih al-Bukhari 2/107 Al-Maktabah al-Islamiyyah Edition]

So according to Ibn Hajar the accusation of tadlis was only lifted in that particular narration (a different one to the narration of this threads topic) only due to direct hearing mentioned for it elsewhere.
Otherwise the accusation of tadlis is there.""",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
0pknbn63k,"Indeed, Allh confers blessing upon the Prophet, and His angels [ask Him to do so]. O you who have believed, ask [Allh to confer] blessing upon him and ask [Allh to grant him] peace 

al-Ahzab 33:56",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
uoy81rf1b,"Allahumma innaka afuwwun tuhibbul afwa fafu anni

O Allah, You are Most Forgiving and love forgiveness, so forgive me.",Irrelevant,הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,
