Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
i0xahxorh,""""" Suriyede Esad rejiminin devrilmesinde muhaliflere destek olan Suriyeli ilim adam Abdurrezzak el-Mehdi, Esadn yannda grev alan baz limler tarafndan saldr altnda olduunu aklad.

Mehdi, baz ilim adamlarnn kendisi hakknda lm fetvas kardn iddia etti. 
""
--------------

When you not only pardon but also integrate scholars of sultan, a mujahid alim is sidelined while opportunists cling to power and undermine the truthful 

But thats exactly what Jojo and his circle wanted
Use Assads scholars as theyre easier to control against a Mujahid Shaykh","Salafi jihadi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה","",""
xyrhrva6u,"""""the Gulf should swap US bases for Pakistani ones. Pakistan has workable ties with Iran (less risk of escalation) and soldiers far more willing to fight for the region""
""
--------------

Are you intellectually molested?","Irrelevant","אורי כהן","","","","","","","Irrelevant","","","","","","","","","","","","","","","","","","",""
kl20g4th3,"The new shauyk of @salafidawahmcr  @AbdullahJallow9 @DawahTH  fawaz madkhali 

An example of fawaz Facebook  page where he spreads tabloid news as if your watching bbc news worse he makes dua against the entire Muslim nation of emirates  he says may Allah not grant them safety this is an entire Muslim nation ?!!!!  

In reality we know they dont rate fawaz they only supporting him becasue abu iyaad has said we are going down this way so their tassub has lead them to follow him !","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
p0b3mczvp,"Afg is an exception as the Taliban are rooted in Pashtun tribal society and the madaris system is part of this culture that breathed life into this movement 

Same style of tribalism exists in part of Sahel but beyond that, where? 

Jordan, Egypt, Maghreb, South East Asia? Nope","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
88q5r8idm,"""Sheikh   is one of the few ones in the west who teach real islam without sugar coating the deen.

Madkhalis and zandiqa out there are teaching how to bootlick tawaghit or busy dividing and misguiding the Muslim community.""","Salafi jihadi","בנימין ווליך","","","","","","","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב; ביקורת על סלאפים תקלידיים","","","","","","","","","","","",""
lgw9jvcd5,"""Detailed explanation of Sheikh Abdulaziz al-Rajihi   on      ,his view on the Saudi government and supplication for the Muslim rulers as established by the salaf","Salafi taklidi","הודיה עופרי","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","",""
4u88c1ghk,"""""Never forget those Muslims who sided with Iran in attacking other Muslims""
""
--------------

What about those who sided with the devil assad knowing the millions of Muslims he slaughtered and raped he did a million times worse than what iran is doing to you.
Never forget the traitors in your midst, the ummah can burn as long as its not you guys.","Irrelevant","הילי חכמי","","","","","","","","","","","","","","","","","Irrelevant","","","","","","","","",""
gcve6q8rw,"""Ibnul Qayyim   said:

There are three types of beneficial love: 
love of Allah, 
love for the sake of Allah, 
and love of what helps to obey Allah the Almighty and avoid sin.

[  /]""","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
a9uhly4uu,"""Sh Ibn Sulayman rh
mn is not by adornment nor by wishful thinking, but rather what settles firmly in the hearts and is confirmed by the deeds.
The reality is that whoever opposes the command of the Qurn &amp; its prohibitions has not believed in it, whether he wishes it or not.","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
kuth541dt,"""""Moroccan minister of justice Abdul Latif Wahbi says that a (unrelated) man &amp; woman being alone in a house is not a crime. He then refers to the Hadith of Shaytaan being the third of them &amp; mocks it by saying Give me the national identity card of Shaytaan. 
""
--------------

Look how dirty these jahannamis are. Just last week we saw tebboune making these filthy statements and now these dogs decided to hop on too. Its also pure cope to limit to to these states or UAE. None of the other rulers are different","Salafi jihadi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב","",""
t7doxv4fo,"""""These jami madkhalis think that Uthaymeen one who supported rebellion and criticised the rulers and even made takfeer of them for the same reasons the jihadis do, is one of them. 
""
--------------","Salafi jihadi","אורי כהן","","","","","","","Salafi jihadi","ביקורת על סלאפים תקלידיים; ד. תמיכה בתכפיר קולקטיבי; א. האשמה בכפירה של שליטי ערב","","","","","","","","","","","","","","","","","",""
gpsyq7ydl,"""Sh Iyad Ghali is probably the best thing thats ever come out of Tablighi Jamaah

They are very good at targeting Muslims who have a dunya centred life in bringing them back to the mosques and creating awareness for Islam 

Yet being stuck with them is the greatest waste of time""","Salafi jihadi","אילון כהן","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","","","","","","","","","",""
zslouvug6,"""Theres literally no difference between this Ismaili Kafir, and the Jahmi Kafir. Both making circus clown Tawil that contradict the understanding of the Salaf, as recorded by the Imam of the Mufassireen. Both like to larp as if theyre sophisticated and deep, but in reality theyre just flirting with atheism on the regular. May Allah destroy them, and make an example of them and their likes   .""","Salafi jihadi","אריאל כהן","","","","","","","","","","","Salafi jihadi","ד. תמיכה בתכפיר קולקטיבי","","","","","","","","","","","","","",""
yr4f43ft9,"""Shaykh Ibn Uthaymeen:

And the obligation upon the islamic groups like the Tableeghi jamaaah and the Islahi group and Ihya (at-Turath) and the Ikhwan al Muslimin (Muslim Brotherhood) and other than them  is an obligation upon them to be one Ummah, and that their leaders sit with each other. They must research the issues upon which they differ, so that they can correct this differing.""","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
igmfeldiz,"May Allah hasten the release of the Muslims who are imprisoned by kuffar and tawaghit Ameen","Salafi jihadi","הודיה עופרי","","","","","","","","","","","","","","","Salafi jihadi","ח. אחר","","","","","","","","","",""
yz4xmqe6l,"""Shh Walullh ad-Dihlaw   
Know that before the fourth century, people were not unanimous in their adherence to a single, specific Madhab.
[   26p V1]
Sh Aminullah Peshawari: rather a scholar that was knowledgeable, the people would ask them questions . ++","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
efpfb0y0a,"""A Note Regarding my Trip to the USA 8th - 13th April, 2026

It has once again been a truly enjoyable visit to the USA. I extend my sincere thanks to our beloved communities in Roanoke, Virginia, and Columbus, Ohio, for organizing and facilitating the events over the past few days. I am deeply grateful for their outstanding hospitality.

By the blessing of Allh, I had the opportunity to meet communities being cultivated upon the way of the Scholarshonouring them, loving them, and recognizing their rightful status. May Allh continue to grant them success.

The dawah in the USA is clearly growing. I ask Allh to bless the communities of Roanoke and Columbus, and all Salaf communities, as well as all our respected and noble brothersthe honourable dut and teachers in the USA who strive tirelessly to benefit the Muslims across the country. They teach the Quran and Sunnah, connect the people to the Scholars, and nurture within them love and respect for them: Ab Muhammad al-Maghrab, Abul Hasan Mlik, Hasan Somali, Abul-Abbs Ms Richardson, Anwar Wright, Umar Quinn, Rasheed Barbee, Raha Batts, Jaml Finch, Hamza AbdurRazzq, Mustaf George, Ab Ansa Abdul Hakeem, and others among the teachers upon the same commendable path whom I may have missed.

For decades, our dawah in the West has been firmly built upon returning to the Scholarsmaintaining strong ties with them, seeking their guidance in our affairs, and recognizing our position beneath them. By the permission of Allh, if we remain steadfast upon this path, we will continue to grow and progress, our dawah will only become stronger, and we will find the sweetness of brotherhood, love and unity between us.

As for those who are no longer able to uphold this way, and have instead opened doors to corruption and misplaced boldness against the scholars that we long worked within the dawah to keep firmly shut for yearsand in fact rebuked opposers who often attempt to open themthen do not concern yourselves with such individuals or their supporters issuing lengthy and meandering justifications for their weak and erroneous positions lacking resolveat a time when nothing but firm resolve itself is the requirement.

Ab Muadh Taqweem

25th Shawwl 1447h
13th April, 2026

  ""","Salafi taklidi","זיו חסון","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","",""
fubknnso9,"""From speedy chutney to crispy leek biryani, #GBBO winner @BegumNadiya serves up a delicious selection of her best-loved recipes that make use of eight readily available spices to create sensational flavours in Simple Spices, currently 50% of RRP:","Irrelevant","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Irrelevant","","","","",""
u0w6xv0h0,"The distinctive characteristics of the secularists in the Arab world

- Shaykh Muhammad Hassan Didu","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
3brmzdssf,"""Kufr akbar or kufr duna kufr?

The great Sahabi Abdullah Ibn Mas'ud ra was asked about the ruling of bribery? He said: its Suht (Unlawful gains). He was asked about it in hukm(i.e. Taking a bribe to rule in favour of someone)? He said: its kufr. Then he read ayah of Hukm","Irrelevant","אורי כהן","","","","","","","Skip","רוח הדברים נראית שיח סלפי אבל כל התוכן עשוי תיאורטית גם להיות מצוטט על ידי סוני לא סלפי במסגרת שיח' דתי.","","","","","","","","","","","","","","","","","",""
i1ltp6rqk,"""The earlier khawrij were initially ""watchers"" of 'Ali
  

Idiots like you would've slandered the noble caliph for having such followers

Also your goal in mentioning this filthy khariji is only to intentionally misassociate him with shaykh Ahmad","Salafi jihadi","אילון כהן","","","","","","","","","Skip","בהנחה שהשייח' אחמד שמוזכר כאן הוא אחמד מוסא ג'יבריל, ככל הנראה מדובר בכותב ג'יהאדיסטי. כיוון שהעניין לא ברור, משאיר את זה להכרעתך","","","","","","","","","","","","","","","",""
h7z9feg51,"""If the attack is made under the banner of Kufr (e.g. the Secular Republic of Napakistan), then attacking Khawrij Tlibn is an attack on the Afghan Muslim population by necessity. Whoever seeks Kufr to be victorious over genuine Khawrij is a Kfir even if he prays 5x a day.","Salafi jihadi","אריאל כהן","","","","","","","","","","","Salafi jihadi","ג. קריאה לג׳האד התקפי (לא הגנתי); ד. תמיכה בתכפיר קולקטיבי","","","","","","","","","","","","","",""
2ljewc8pz,"""Four things that causes you to forget knowledge.

       

 'Allamah Abd as-Salam Rustami","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
qj0bvwihz,"""Imm Ibn Bz said: Zakt al-Fitr can be given on the 28th of Ramadn, the 29th, the 30th, the night before Eid and the morning of Eid before the Prayer. (Majm al-Fatw 14/29)""","Salafi taklidi","הודיה עופרי","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","",""
7if0deo49,"""""The Janaazah of the noble Shaykh &amp; Alaamah, Hamud bin Uqla ash-Shu'aybi. He was from Buraydah &amp; was the Shaykh of many of the senior scholars of our time but has been largely forgotten &amp; ignored (due to his stances it seems). May Allah have mercy on him. 
""
--------------

May Allah shower his mercy on him","Salafi jihadi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","",""
6tjguutb5,"""Regarding Pakistan / Afghanistan relations 

From my friend @LongshotIbrahim -- a brother who has written on and studied the subject considerably:

I have mentioned this before but in 1980s/1990s various Afghan factions, incl both Taliban and some of their foes, supported Pakistan and Kashmir and went out of the way to do so. This was while an increasingly pro-India US was running interference for India.

While Afg mujahideen in general backed Pakistan and Kashmir, outstanding case was Hikmatyar (Afg prime minister in 1993-94, then 1995-96), and his field commander Khalid Faruqi. Hizbul Mujahideen were trained and at least partly modelled on them for a decade or so.

Another major case was Arsala-Rahmani Daulat (prime minister 1994-95), who later joined Taliban and was murdered in 2012. A third was justice minister Jalaluddin Haqqani, father of today's Taliban interior minister Sirajuddin.

In general Taliban remained pro-Pakistan thru their first emirate. During the 1999 Pak war w India over Kashmir, Taliban prime minister Mohammad Rabbani offered to send thousands of fighters (but was declined bcos there wasnt really a manpower shortage).

At the end of 1999, Pak militants related to Kashmir jihad incl. Masood Azhar were released from Indian custody in a hostage exchange mediated, much to Pakistani glee, by Taliban Kandahar corps commander Akhtar Usmani.

Many of Kashmir-focused mujahideen also supported Taliban in late 1990s incl Saifullah Akhtar and AbdulJabbar Farooq. They fought directly under defence minister Ubaidullah Akhund and his lieutenant, today's Afghan security minister Ibrahim Sadar.

In east Afg, Taliban and Hizb and also Salafi networks were linked to Kashmir-focused mujahideen incl Salafi ""Lashkar Taiba"". One commander in Kunar who latee fought US at the famed Korengal valley, AbdulRahim, was a Hizbi turned Taliban but of Salafi persuasion, close to Taiba.

In 2001-02 after US invasion, Pakistan banned some of these groups (but tacitly tolerated others like Taiba). AbdulJabbar and Saifullah as well as Ilyas Kashmiri revolted against Pakistan, while Khalil and Azhar nervously walked a fine line.

In 2004, partly bcos of these rebels but also largely to distract US after Iran/Libya tattled, Pakistani army invaded Waziristan region. The army was surprised at local tribal backlash and adopted the line ""Why are yoy fighting us, go and fight US in Afghanistan""

This line was supported by Afghan Taliban and practically every one of their leaders - emir Umar, Jalaluddin and Sirajuddin, Usmani, Daddullah Lang, Ubaidullah, chief justice NurMohammad Saqib, Mohammad Yasir, Sadar Azam - mediated on Pakistan's behalf with Waziristan insurgency.

However US intelligence (CIA) infiltrated Pakistan in 2005, using earthquake relief and humanitarian aid as a cover. Their targets were not only Taliban or Qaeda but also Pakistani groups linked to Kashmir, such as Taiba

Since the late 1990s US stance on Kashmir had been ""Pakistan should forget Kashmir, make peace with India, and focus on its own Islamic radicalism"", and this is what US (and their local lapdogs in Pakistan) pursued.

US also repeatedly sabotaged deals and ceasefires that, mediated by Taliban, army had made with insurgency in Waziristan. Ie it was US, not Taliban, who put Pakistan army and civilians at risk; it was US, not Taliban, who undermined Kashmir issue

Despite this Pakistan scrambled to appease and placate US, who would constantly bark ""Do more"" and undermine Pakistan further. It wasnt until 2011 that CIA agents were expelled as US/Pak relations hit a low and by then US was cracking down on Kashmir activists too

Meanwhile despite the Pak/US relations various Taliban networks incl Sirajuddin Haqqani continued to hit India; e.g. in 2008 Indian attache Ravi Mehta was killed at Kabul in a joint op w/ Taiba.

Sirajuddin was particularly hated by US for his role in a ""triple agent"" trick that killed CIA field commander Jennifer Matthews in what is still regarded as one of the most humiliating episodes in CIA history.

One CIA agent from this period - when agency was systematically destabilizing Pakistan, vilifying Kashmir, and bolstering India - was Sarah Adams, who has a particular visceral hatred for Sirajuddin Haqqani even by the agency's standards

Now bear in mind Adams' background. She was working for CIA in region at a time when it was actively involved in what even the most charitable appraisal could call anti-Pakistan/anti-Kashmir activity, during a period when Taliban were doing what Pakistan requested incl. v India.

however, after 2022 Pak coup - which was at least partly done for US approval - Pakistani pseudo-nationalists have embraced Adams as an unimpeachable source whenever she blames Taliban for anything, bcos they are eager to offload any responsibility onto ""those ingrate Afghans""

Adams blames Taliban for everything, and she does this in large part bcos of her background and her resentment at Haqqanis, in particular. In 2023 she claimed that Sirajuddin had masterminded Hamas/Hezbollah war v Israel (oh, of course she also hates Palestine & loves Israel)

Adams doesn't give a shit abt Kashmir. She is pro-Israel, and Israel is pro-India, and India is anti-Kashmir. Her CIA career was spent partly in pro-India/anti-Kashmir activity. However, she knows that Pakistanis care about Kashmir and she wants to turn Pakistanis against Taliban

so after pro-US 2022 coup in Pakistan, Adams gets onto podcasts and ""exposes"" her target: ""Oh, Taliban betrayed Kashmiris; oh, Taliban backstabbed Pakistan"". If she could, she'd accuse Taliban of murdering Liaquat Ali-Khan in 1951 in order to whip up anti-Afghan sentiment in Pak

The fact is Taliban have a long record of supporting Pakistan and even Kashmir, and a looong record of opposing India at least on this issue. Whereas US,and its agents like Adams, have exactly the opposite record. But to justify current Pak war v Afg, she spreads these daft tales

Also, Taliban government is more or less the same ppl, with a handful of younger faces, as it was in 1996-2001 when they supported Pakistan. None of these people were anti-Pakistan until Pakistan, after the 2022 coup, started bombarding them.""","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
keo0se4qe,"""Islamic State maintains tight control over its fighters even though there are thousands of them. No video or picture leaked except for Labbezanga.

There is an almost total blackout.
Maybe An Naba will give us more information...""","Salafi jihadi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi jihadi","ח. אחר","","","",""
zaojwfjrc,"""@Alghurabaaaaaa Ibn Muflih reported: Said ibn al-Musayyib, may Allah have mercy on him, said, If you see a scholar become too close the rulers, beware of him for he is a thief.
Source: al-db al-Sharyah 477""","Salafi jihadi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi jihadi","ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה","",""
uectqno66,"""You are a grifting liar. I wouldnt be surprised if youve been bought out by the Jews, you literally went on national TV and begged a Zionist for some change. People like you should not even be allowed to speak let alone be given a public platform to spread your lies. Lets debunk your lies

Sheikh Ahmed Talib Hameed is Pakistani (clip 1)

Sheikh Muhammad Khalil al Qari [may Allah have mercy on him] and Sheikh Mahmood Khalil Qari both also Pakistani (clip 2 & 3)

Sheikh Muhammad Ayub [may Allah have mercy on him] was Burmese and actually came to Saudi as a refugee, as have millions of others (clip 4)

Also, you mock us Salafis who prioritise promoting pure tawheed, listen to clip 2. What was the first thing Luqman said to his son? 

He said, ""O my dear son, do not associate (anything) with Allah. Indeed, association (with Him) is great injustice""""","Salafi taklidi","אורי כהן","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","","","",""
ua3ak5o6x,""""" Chapters on Etiquette and the Noble, Legitimate Morals

 Join Ustadh AbdulRahman Hassan for an exclusive sisters-only Dowrah Ilmiyyah. A focused intensive diving into the manners and morals that Islam calls us to embody.

 Wednesday, 8th April 2026
 10:00 AM to 1:00 PM

 Masjid Darussalam, West London Southall, UB2 5NS

 Sisters only.""
""
--------------

Genuine question 

How do sisters only dawrahs work without it being problematic?","Irrelevant","אילון כהן","","","","","","","","","Irrelevant","","","","","","","","","","","","","","","","",""
p0i7s2133,"""""Footage of Iran's Foreign Minister Seyyed Abbas Araghchi welcoming Pakistan's Chief of Army Staff Field Marshal Syed Asim Munir upon his arrival in Tehran.

Follow Press TV on Telegram:  
""
--------------

Can any of the Pakistani (nationalist) Madkhalis tell us why their army chief is saluting &amp; hugging one of the Raafidhi leaders?","Salafi jihadi","אריאל כהן","","","","","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב","","","","","","","","","","","","","",""
hbyl344mp,"""Shuyukh:

Nasir al-Fahd
Sulayman al-Alwan
Al al-Khudayr
Abdullah as-Sad
Hamad al-Humaydi 
Hamoud Ibn Uqla ash-Shuaybi
Abdullah Bin Humaid

And many more from the righteous of the ummah, may Allah preserve those who are alive and have mercy upon those who are dead""","Salafi jihadi","בנימין ווליך","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","","","","","",""
fug1x5a8e,"""Molozlar iinde yaayan ailesine bir bidon su tarken srailli terristlerin hava saldrsnda katlettii Filistinli kk kz asla UNUTMAYIN!","Irrelevant","הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","","","","","",""
qp4ak9gn4,"""Shaykh Badr Al-Anzi: The Claim That Scholars Issue Fatwas According to W...  via @YouTube""","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
qk8g9ngbx,"This is something Jaffer/Hanif/Joicat would do 100000%","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
sa6luh54m,"A statement of the Murjiah:

Aiding kuffr in killing Muslims is only kufr if it stems from love for their religion.

 Shaykh Abdullh al-unaymn
 Shaykh Sulaymn al-Alwn
 Shaykh Khlid al-Fulayj
 Faial al-Jsim","Salafi jihadi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","",""
kjgasnxk0,"""Only a mushrik says this.""","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
6hvs1xm1j,"""""Eren Jaeger drawn by Tokyo Ghouls mangaka, Sui Ishida ! 
""
--------------

Fair enough

Find it funny how ishida never reveals his face","Irrelevant","אורי כהן","","","","","","","Irrelevant","","","","","","","","","","","","","","","","","","",""
jbklmrmrg,"""Speaker: Calling upon other than Allah is Major Shirk!

Clarifying Kufr:""","Irrelevant","אילון כהן","","","","","","","","","Irrelevant","","","","","","","","","","","","","","","","",""
grzcfs2dm,"""""and having to do PE in underwear and vest if u forgot ur PE kit""
""
--------------

Why did school make us do this????

This pedophilia now that I deep it","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
tc29oqs8c,"""Who was Rabi al-Madkhali? Just listen and you'll understand.","Salafi taklidi","בנימין ווליך","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","",""
kxazz31wx,"""They are staunch fanatics regarding the leaders, fanatics who have put leaders who rule by man made laws on the level of deities who cannot be questioned regarding what they do.

- Shaykh Mustafa al-Adawi","Salafi taklidi","הודיה עופרי","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","",""
mrbvplclw,"""@abubakarkhalafi Beautiful post. I cant get over the days when I took part in those Usul uth-Thalatha classes with you, these foundational reminders on Tawhid and remembrance give life to the heart.. May Allah accept it from you Ustadh. I really hope we return to these lessons in the future.""","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
365znuunz,"""""Details on student loan by sh. Abdul Salam al-Shuway'ir 
""
--------------

Its very unlikely the shaykh was given the proper details if he came to this conclusion because SFE isnt selling education, the university is. SFE is onlyp providing financing: it pays the university and immediately creates a liability on the student for the amounts paid (regardless of whether they drop out or not), with interest included from the day of payment to the university. Its got all the hallmarks of a repayable debt/loan (from a fiqh pov) so calling it a purchase of education from SFE wouldnt actually make sense.","Salafi taklidi","זיו חסון","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","",""
4tacc1jfe,"""[ Document] Ab Nar al-Sijz and ull al-awdith
Link:","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
552figgra,"Preserving the deen of Allah in leaving off that which causes greater harm. Much wisdom is gained from these beautiful lines of poetry by the great scholar of Tafseer and Usool al-Deen:","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
csklobmrg,"The people of sunnah will always be attacked.

Abdul Aziz Al Rayyis attacks his eminence the Allamah and member of council of Senior Schoalrs Shaykh Yusuf Al Ghafis

Al Rayyis is in no position to comment on the scholars of our times, its high time we called this extremism out","Salafi taklidi","אורי כהן","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","","","",""
1ot3av5l8,"Sheikh Muhammad al Amin al Shinqiti  

 Just as whoever associates partners with him (Subhanahu wa ta'ala) in worship is a Kafir in Him, so too is whoever associates partners with Him in His lagislation is a Kafir in Him.

The Quran clarifies its equality, +","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
8mp4u99bb,""" Imam Sulayman Ibn Abdullah ale-Shaykh:

His statement, Exalted is He: And they were commanded to disbelieve in it meaning: the Taghut. 

-","Salafi jihadi","אריאל כהן","","","","","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב","","","","","","","","","","","","","",""
dvytza387,"The Salaf saw the school of the Murji'ah to be the most dangerous, because it is an entrance for falsehood. The Murji'ah of old opened the door for the Jahmiyyah, and the modern day Murji'ah have opened the door for Liberalism.

- Shaykh Abdul Aziz at-Tarefe","Salafi jihadi","בנימין ווליך","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","","","","","",""
o08bks383,"""""Taliban are also hypocrites because they recognised Kashmir as a part of India last year . Pakistani nationalists are hypocrites coz they support Kashmiris but nit Uyghurs and Taliban are hypocrites for not supporting Kashmiris.""
""
--------------

Go through this post and decide who's the hypocrite.


Also don't forget the long history of betrayal of Kashmiris by establishment of Pak, from crimes of Pak-backed groups against independent Kashmiri groups to snitching Mujahideen.","Irrelevant","הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","","","","","",""
1g85elbfv,"""    _","Irrelevant","הילי חכמי","","","","","","","","","","","","","","","","","Irrelevant","","","","","","","","",""
wry1a0ftn,"""""Afghan Taliban surrendered to Kuffar once again 
While still fighting against brother muslim country of Pakistan despite their unconditionally support.
@nahafghan any comments?""
""
--------------

That Chinese guy is clearly saying that IEA is ""refusing to surrender Turkestan Islamic Party"".

You can't even read? You wasting your life on X but can't bother to learn basic English.","Salafi jihadi","זיו חסון","","","","","","","","","","","","","","","","","","","Salafi jihadi","ז. תמיכה בארגוני טרור","","","","","",""
7byymgnes,"""Imm an-Nawaw  :

Joking was rarely done by the Messenger of Allh  for a good cause, for cheering people up and it is a recommended Sunnah.

[ ]

Keep in mind that the prophet  never lied when joking.""","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
emvnrxe0h,"Abu Musa (May Allah be pleased with him) reported:

The Messenger of Allah () said, 
""Verily, Allah gives respite to the oppressor. But when He seizes him, He does not let him escape.. ""

[ Sahih Muslim ]","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
n63taq3tt,"""Afghanistan bans interest.

The Director of the Afghan Banking and Financial Services, Dr. Lutfullah Khairkhwa, said that the interest-based system has been halted in all commercial banks across the country.","Irrelevant","אורי כהן","","","","","","","Irrelevant","","","","","","","","","","","","","","","","","","",""
598ytdmpc,"""The people of the Sunnah will say the truth even if the whole world is against them.""","Irrelevant","אילון כהן","","","","","","","","","Irrelevant","","","","","","","","","","","","","","","","",""
6b6pnfkov,"""Supporters of Majid Freeman have come together outside Birmingham Crown Court to in solidarity as he faces trial for his support for Palestine.

This is a pivotal case, not just for Majid, but for everyone who speaks on the right of Palestinians to resist, especially during an ongoing genocide.

The trial is expected to last three weeks. Please keep Majid in your duas and pray for him to win his case and for justice to prevail.

 Birmingham Crown Court
 20-30th April","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
xsp7pdmxl,"""Sh Abdurrahman al-Dawsari rh","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
dkjbsa4g5,"""    

The Sunni scholars are all one in this issue! 

Shaykh Saeed al-Kamali al-Maliki recalls the crimes of the Rafidah in Iraq and Syria and reiterates that after this, only a man with   would think good of them and that they are with us 

He end by asking Allah to protect us from their evil.""","Salafi taklidi","הודיה עופרי","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","",""
nnbf5fhrn,"""Limam Al-Khatib Al-Baghdadi   a dit:

Tout comme les richesses ne sont utiles qu'en les dpensant, de mme les connaissances ne profitent qu' celui qui les met en pratique et respecte les obligations.

Que chacun donc examine sa propre personne et saisisse le butin de son temps, car le sjour [ici-bas] est court, le dpart [la mort] est proche, le chemin est dangereux, lillusion est frquente et le danger est grand. 

Celui qui juge est clairvoyant, Allah est aux aguets et vers Lui se fera le retour et la destination finale. Allah dit : {Quiconque fait un bien ft-ce du poids dun atome, le verra, et quiconque fait un mal ft-ce du poids dun atome, le verra.}

  Iqtidaa Al-Ilm Al-Amal, p.16.

 Az-Zalzalah, v.7-8.","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
