text,id
"""""4/4 - In central Gaza, the IDF has advanced towards 'Maghazi', carrying out clearance operations. Nearby; facing 'AlQarara' and 'AlMa'ani', the IDF has established a dirt embankment spanning 2.5+ Kilometers. 
""
--------------

Satellite imagery of the dirt embankment, spanning 2.5km+ in length, facing Gaza's 'AlQarara' &amp; 'AlMa'ani'.",
"""A reminder sent to me from my dear elder Shaykh Basil. How many of us recognize these characteristics?  Ponder this  brothers and sisters.  Allah is merciful and yes the believers are optimistic but dont forget taqwa. May Allah keep us away from finding comfort in negligence.",
""" I received this book as a gift, The Etiquettes of Teachers and Students of Imm Al-Sad rahimahullh, translated by our elder brother and teacher, Ab Zayd Khlid hfidhahullh. 

A tremendous, important work that we can all take many benefits from. May Allh reward all involved and place it upon their scales of good deeds. 

Available soon @SalafiBookstore insh Allh. 

Also available via Amazon",
#clickdeen360 #clickdeen #clickhadith  via @YouTube,
"""This is normal. When there are genocide and war crimes, millions of people protest. When there is chaos manipulated by the MOSSAD, no one cares..",79.0
"""Imam Shafi said:

""         ,      .""

[Manaqib ash-Shafi 2/53]""",
"The IDF has begun it's ground operations in southern Lebanon amidst Operation ""Roar of the Lion"" on Iran.",
"""The young Somali man, born with a disability, comes to the mosque every day for the five daily prayers by crawling...

Forgive us O Lord, we who are perfectly healthy yet too lazy to pray.",
"""Smotrich is the Judeo-Nazi who said it was justified and moral to starve 2 million Palestinians to death in Gaza""",
""" Why One Raman Can Change Your Life!

 Sh Abu Idrees Muhammad Khn ( ).

 @AbuIdrees | @AstonMasjid 

 

  Hadith of two men who embraced Islam together; however, one would strive more than the other. He died during a military expedition. The other man lived a year more. alhah ibn Ubaydillh narrates that he saw in a dream that he was at the door of Paradise, and he saw these two men. A man from Jannah came and permitted the man who lived an extra year to enter first.
 The people were astonished that the one who died in a military expedition and strove in his Islam didnt enter Jannah first. The explanation given by the Prophet : The one who lived for an extra year reached another Raman, he fasted and prayed. The comparison between the two men in rewards is as vast as the heavens and the earth.
 The importance and virtues of Raman and the rewards that are to be gained during this month.
 The encouragement to capitalise in this month.
 The vast opportunities to gain Allhs Forgiveness in Raman.
 Let this month be for you and not against you.""",
"""As someone who binge-watches Shaykh Aymans videos on correcting reciters, Ive noticed that a common mistake he points out in almost every episode is the nasalisation of mudd (e.g., ).",
"""The people who deny Palestinians access to worship and assault women near the Al-Aqsa Mosque talk about the rights of Iranian women. Irony!

Denying access to worship is a violation of human rights.",72.0
"""True peace and security in the middle east will come with the removal of the US, Israel and all the apostates who ally with them and also with the removal of the treacherous Rafidah.

Islam is the solution.""",
""" Short passage from a treatise translated by @AbuIyaadSP ( ).",
""""" 
""
--------------",44.0
"""Ted Lieu dropped the heaviest accusation in American politics.

The Epstein files are being blocked because they show Trump raped children.",
#allah #dua #clickdeen360  via @YouTube,
"""Activists stage a die-in at the BBC office in Glasgow, protesting against the BBC's biased coverage of the genocide in Palestine.",30.0
"""Shaykh Muqbil was asked which country is closest to ruling by the Shari'ah. He said that the default position is that all the countries are agents of America &amp; there are no exceptions, &amp; the closest to the Shari'ah are the land of the Haramain &amp; Yemen, much good remains in them.",
"""A piece of advice Ive been told when learning and retaining my hifdh:

Memorising is the easy part but retaining is the hard part. For if you untie a camel how quickly will it leave its owner, verily the Quran is faster than that. Dont let go of the Quran, the moment you""",55.0
""" PLAYLIST: Raman Reminders 2026

 Birmingham: @MasjidSalafi | @AstonMasjid",
"""The riddah of the new Syrian government has become as clear as the sun, any who doesnt make takfir of them is either:

1) a supporter of the tawaghit, and thus a kafit

2) a stubborn denier who clings to the old Jolani

3) a jahil who doesnt know the basics of Wala wal bara""",95.0
Rid yourselves of this humiliation!,
"""""I find it pathetic when Muslims argue online. 

Why are you wasting your time with someone youve never even met?

Why do you even care what someone random says about you?

Let the dogs bark.

In person, if a dog barksyou can always put it down.""
""
--------------",59.0
Brother is back kindly follow him,4.0
"""23 | #Ramadan1447 | ""THIS IS OUR BOUNTY"" | Shaykh Musa Jibril (  )
PDF:",
"""""Crown Prince Muhammad Bin Salman at Masjid An Nabawi 
""
--------------

Even a Kafir is praying what is your excuse?",
"""BOOM there you have it, senator Lindsey Graham is calling for a religious war!

They are exposing themselves day by day, until they will force you to return to your religion....

Preach on senator @LindseyGrahamSC",
"""""How Saudi Arabia Actively Helped Iran Grow

-- With confessions by Saudi Officials

At a time when the Palestinian resistance is unfairly attacked for being ""Iranian"" by Saudi Media, it is important to address the Saudi hypocrisy. 

 A Thread 
""
--------------

For more check out this thread from Xumas the Zindeeq May Allah guide him",
#islamicreminder #quran #surahalmulk  via @YouTube,
"""""PM @netanyahu, Right now Iranians are holding their dying loved ones, just like Jews in Nazi gas chambers, staring at the ceiling, wondering: will the gas come faster or will help arrive in time?
Your foreign policy and war strategy mean nothing to them.
Only your own words keep echoing in their heads.""
""
--------------",34.0
"The IRGC has attacked the US Consulate in the UAE's city of Dubai.

 Coordinates:
2515'49.58""N 5518'43.89""",
Inventing Partners With Allah Is Ultimate Injustice |ClickDEEN360  via @YouTube,
"""""Being a Muslim is fun just blame every bad thing on shaytan or nazar and move on!""
""
--------------",68.0
"""NEW VIDEO

 A FASCINATING WALK THROUGH OF THE BUILDING 

 A MUST WATCH 

May Allah reward our Shaykh Dr. @Abdulilah_UK for his heartwarming endorsement of our Fundraising Campaign #Race2Ramadan 

Lets take his advice and donate generously to this cause!

Help us open our doors for our community and aid us in establishing this Markaz in the summer",
"""Effects of Sincere Seeking of Knowledge

Al-Hasan Al-Basri, may Allah have mercy upon him, said: When a man used to seek knowledge, it did not take long before (the effect) was seen on his eyesight, his fear of Allah, his tongue, his hands, his prayer and his abstinence from the lawful but unnecessary worldly things.

Reported by Imaam Ad-Darimi 385""",
"To add one more thing: Iranian nationalists always ignore is a map they can never answer. The average Iranian is not even aware of this basic fact, and once you see it, the fairy tale of a uniquely ordained Iran with natural borders uniting Aryans since antiquity collapses. But as a starter, Iranian speaking peoples did not even originate on the Iranian plateau at all. They migrated into it. Before them, the Elamites were already there, non Iranian in language and identity, with a civilisation LONG predating the arrival of Iranians. The same applies to Kurds, who long predate the modern Iranian state and were later absorbed into a Persian nationalist project they never consented to.
The geology alone destroys the myth. The Arabian plate penetrates deep into what is now called Iran. Ahwaz, historically known as Arabistan even under the Safavids, sits on the Arabian plate, not the Iranian microcontinent. That is why its climate, landscape, and historical orientation align with Mesopotamia and Arabia, not the Persian heartlands. This is not ideology. It is geology. These are factsz simple as.
The same fantasy is imposed on Kurdish lands. The Zagros was never a sacred Persian boundary. It was a zone of movement and autonomy for Kurds and other highland peoples, later subdued through conquest and centralisation.

So when Iranian nationalists talk about natural borders, what they really mean is simple. These are territories they conquered early enough that they now pretend geography itself demanded it. This is not destiny. It is conquest rewritten as nature.",50.0
"""16 | #Ramadan1447 | ARE THERE ANY MORE?  | Shaykh Musa Jibril (  )",
"Made me think of these ahadith on the topic of eating non-halal and immodesty, interesting",69.0
"Live Now at the #SalafiMasjid
 
 Jumuah Khutbah

 By @AbuKhadeejahSP",
"""Alamdulillh! We thank Allah for His countless favours upon us, from them worshipping Him during the blessed month of Ramadan, the month legislated for us to attain Taqwaa!

May Allah multiply the reward of our dear and beloved teacher @AbuRayhaana for benefitting our community with impactful reminders this week. As highlighted, do not be deceived by this Dunya; instead, strive to be steadfast in obedience to Allah, aiming to be from His party and, by His mercy, enter Jannah, and not from the party of Shaytn, who calls to the disobedience of Allah, which leads to the Hell Fire!

We ask Allah to make us from His party!

Please remember we have a target of 250kto raise to complete our refurbishment project. 

Please donate generously and spread awareness! We must get this done for the sake of Ash-Shkir! We ask Al-Kareem to grant you houses in Jannah!

 Card & PayPal



Bank Transfers:
Bank Name: HSBC
South West London Islamic Society

Sort Code:
40-01-07
Account Number:
4 1 7 7 1 7 8 7""",
"""What Is The Reality Of Major Sins?",
"NOTAM's issued in Iran today (18/Feb):
- (A0605/26): Closed airspace in designated areas for ""Rocket"" launches on the 19th of February for a period of 10 hours, starting 3:30 UTC, to 13:30 UTC.",
"""Daniel the Mushrik & Crypto Rafidhi: Ibn Taymiyyah says Muslims must favor Rafidhah over Jews and Christians.

Shaykh Al Islam Ibn Taymiyyah: Makes Du that Allah makes him from those who perform Jihad against the apostate Rafidhah.

This guy needs to hire better ghost writers.""",
"""@MyDubhLinn @Selfridges Jewish Palestine returned to its original name - ISRAEL.  THERE HAS NEVER BEEN AN ARAB PALESTINE IN THE HISTORY OF TIME  EVER""",
"""The difference between a Palestinian date and an Israeli date""",
"""""URGENT: This is Yuuuuuuuuuge.

Islamic Revolutionary Guard Corps of Iran:

Any Arab or European country that expels the Israeli and American ambassadors from its territories will be granted full authorization and freedom of passage through the Strait of Hormuz starting tomorrow.""
""
--------------

Hahahaha",
"""In this blessed month, lets not forget our fallen brother @ARfitness_uk who passed away in a car crash. He was a good person, he benefited me a lot, this is the least I can do to repay him. May he rest well.""",
"""Allah has bestowed upon us the tremendous favor of continuing to discover manuscripts of the works of Ibn Taymiyyah and of his students and followers.

Multiple volumes of his Tafsir works are planned for publication, including one volume being published for the first time.",
""" Umar ibn 'Abdul-'Azeez, rahimahullaah, said, ""He who allows his Religion to be open to disputing will frequently change over."" See Jaami' Bayaanil 'Ilm (2/113)",
"""Remember Hamit Coskun the Quran burner?

The guy who the far-right lionised and made into a martyr simply because of their deep bigoted hatred for Islam and Muslims? 

He strangled his wife to death. Hes a murderer.",
"""""An academic surface-to-air missile project named Omid developed by students of Jabal al-Siraj Boys High School in Parwan province, secured first place at the National Science Competition Center in Kabul, competing against representatives from all 34 provinces of the country. 
""
--------------

What kind of school project is this",6.0
"""The West must dismantle the Muslim Brotherhood in full, not just monitor it, not just debate it. Dissolve it. Shut down its networks, charities, and political fronts.

Countries like Ireland, the UK, the US, France, and Germany must follow the example set by the UAE and Jordan. These arent just foreign policy moves, theyre acts of national defense.

Every day the Muslim Brotherhood is allowed to operate is a day it recruits, infiltrates, and rewrites the rules from within. This is not an organization with a place in civil society. It is a threat engineered to exploit it.

The UAE labeled the Muslim Brotherhood a terrorist organization and removed it from every institution, educational, religious, financial, and civic. Jordan went even further: the Brotherhood formally dissolved itself after losing all political and legal ground. These were not gestures. They were deliberate state decisions to eliminate the roots of radicalism before they could bloom into violence.

The same clarity is needed across the West, before the same patterns take hold in new soil""",
"""11 | #Ramadan1447 | DISOBEDIENCE TO PARENTS | Shaykh Musa Jibril (  )
PDF:",
"""A mosque in Homs, Syria 

 The Iranian tyrant has perished  

 The tyrant who made our blood,  the blood of Ahl Sunnah, lawful in Syria  

 Glorify Allah for the destruction of the tyrant",
"""*Dawah Debt Appeal*

There is a brother who is a student of knowledge, actively engaged in Dawah as part of SD (San Diego) Dawah in the US.

I know the brother and his condition, he previously arranged for a Dawah center and a bookshop to be established by taking out some loans. Unfortunately, last year, the brother was hospitalised with life threatening Tuberculosis which he has now recovered from. Due to his illness and there not being many Salafis around him, he was unable to cover the costs of rent for the premises during his illness and subsequently the center was closed down. The Dawah efforts remain largely online as can be seen from the Twitter account for @SDdawah.

The brother remains in $3500 (~2800) of debt which the debtors are demanding be paid back immediately.

I'm trying to aid his situation, he is due to return to Riyadh, Saudi Arabia to complete his studies however is unable to do so at the moment due to this debt looming above his head.

Karim Al Maghribi

PayPal: karimhadeq@msn.com (Please choose *FRIENDS & FAMILY OPTION ONLY*)

UK Bank Transfer:

Mr K Hadeq
40-13-10
42046016
HSBC

Reference: SD Debt""",
"""'You helped us against the Soviets and USA.'

Afghan Defence Minister thanks Pakistan's scholars and masses (instead of Pakistan's junta) for helping Afghans over decades.

Yaqoob's a refreshing contrast to his Pakistani counterpart who's busy ranting against Afghan refugees on X",
""" [Playlist] Raman Reminders 1447 | 2026.

 New Tracks Added:
- Fasting: A Tremendous Act of Worship - Sh Abu Idrees Muhammad Khn
- Ahlul-adth are the Protectors and Preservers of the Shari'ah - By Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP | @AbuIdrees",
"Alhamdullilah the Rafidhi Dog of hellfire has perished.
May Allah give the same fate to the rest of the Tawagheet and make a way for the true Mujahideen to establish Allah's religion.",
""" The Wahhb assault on Karbal: A complete history

I think Daniel Haqiqatjou might be suffering from a severe case of Stockholm Syndrome, he keeps getting rinsed with the facts but insists on coming back for another round with the sandal .

In any case, this thread is a comprehensive history of the Wahhb assault on Karbal in 1802.

[1] The Ottoman violation of the treaty between them and the First Saudi State
[2] The Sh attack on a group of civilian Wahhb caravans
[3] The Ottomans refusal to punish the perpetrators
[4] The Saudi advance towards Karbal
[5] The Wahhbs did not attack civilians
[6] Karbal had become a refuge for worst elements in society
[7] The Wahhb assault only lasted for a few hours""",48.0
"""With a Wednesday (Feb.18) start of Ramadhaan 1447, the last ten nights begin on Monday night (the eve of Tuesday, the 21st of Ramadhaan).

01-10 = the first ten
11-20 = the middle ten
21-30 (or 21-29) = the last ten

May Allah give us success in catching Laylat al-Qadr (a single night better than a thousand months [of worship]).

As our Prophet (may Allah raise his rank & grant him peace) said: Seek it out within the odd nights of the last ten.""",
""" I can confirm am struggling to keep up and stay sane!""",
""" Your wealth is not a sign of Allah's love for you without Imn",
"""        

Read Further  

#Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah #LaylatulQadr #Ramadan",
"""Jonathan Hall's wife is jewish.
He has volunteered for security duty at her synagogue near their north London home.
They regularly holiday in 'israel'.
His father-in-law, Dyson, is a patron of Lawyers for 'israel'.

Now, Hall wants critisim of 'israelis' to be illegal in Britain.""",86.0
"""I am officially addicted to monitoring the situation 

And if you havent been monitoring, the situation was crazy all day 

Situation monitoring might be the greatest activity ever""",
Everyone Chooses Their Path  |ClickDEEN360  via @YouTube,
"""CA FREE Weekly study of the renowned work Al-jurrmiyyah  in Arabic Grammar starting October 20, 2025 with:
 
His Eminence: Shaykh al-Arabiyyah Dr Al Salh al-Azhar foremost expert on Arabic language at al-Azhar University in Cairo, Egypt.

More info",
Most Claim Belief Yet Commit Shirk |ClickDEEN360  via @YouTube,
"Finally, The IDF has also advanced towards 'Yaroun', also without facing resistance.",
"""Is it valid to say the suffering in Sudan and Palestine is from the sins of the people primarily?
- A question put forth to Ustadh @British_Hanbali 

See answer below:",
"""Israeli settler stole a refrigerator from a Palestinian home and tried to carry it away on his back but got crushed. 

FAFO.",
"""Khamenei, the oppressor, tyrant, and butcherer of Muslims is no more",
#islamicreminder #quran #health #hearthealth  via @YouTube,
"""CIA OFFICER ON PLOT TO KILL LUMUMBA 

January 17 marks 65 years since the assassination of Patrice Lumumba, the Democratic Republic of Congos first democratically elected prime minister and one of Africas most powerful independence leaders. Lumumbas death remains one of the darkest and most consequential episodes in Congolese and African history.

Lumumba came to power in 1960 as the DRC emerged from brutal Belgian colonial rule. A fierce advocate of national sovereignty, pan-African unity and self-determination, he challenged Western control over Congos vast resources and refused to be politically subservient. As a result he was overthrown and imprisoned in a coup by army chief Joseph Mobutu backed by Belgium and the US only a few months after taking power. 

Lumumba was later tortured and executed by a Katangan firing squad under the supervision of Belgian officers. To erase his legacy, his body was dismembered and dissolved in acid, leaving no grave that could become a site of resistance. In 2022, Belgium returned a single tooth, the only remaining part of his body, to his family for burial in Kinshasa.

The clip referenced here comes from the documentary Inside the CIA: On Company Business. In it, former CIA officer John Stockwell alleges that CIA station chief Larry Devlin had been involved in plans to poison Lumumba, before a military coup was ultimately chosen as the preferred method of removal. The interview offers a rare, chilling insight into the covert operations and foreign interference that sealed Lumumbas fate and reshaped the future of the Congo.

Lumumbas story is indeed telling of the malicious nature of foreign powers and how they suppressed post-independence Pan-African movements across the continent. But much like Nkrumah and Sankara, Lumumbas ideas lived on and continue to inspire revolutionaries around the world.

@VoxUmmah
@venanalysis
@qiaocollective
@ProgIntl
@KawsachunNews
@OrinocoTribune
@blkagendareport
@SoberaniaPod""",21.0
"""I think it might be slanderous and injustice towards the Hypocrites at the time of The Prophet    , to compare the UAE government to them. The UAE government are in a Nifq class of their own, as well as all those Madkhalis who defend them, whilst knowing their reality. (@FarisHammadi and co.).

  """,
"""A voice called out:

This is how the funerals of the Imms of Ahl al-Sunnah should be!

The crowd burst into tears at these words. People threw their handkerchiefs and turbans onto the wagon carrying the Shaykhs body. Over 200,000 men where estimated to be in attendance. 

Salt al-Ghib (funeral prayer in absentia) was preformed for him in most regions of the Muslim world, near and far. Some travellers reported that the news of his death had even reached the remotest areas of China so much so a public call was made for the funeral prayer in these places: 

The prayer for the interpreter of the Qurn

- Abridged from Ibn Rajabs account of Ibn Taymiyyahs death, from his work: Dhayl Dabaqt al-Hanbilah.""",
"""   

Mass exodus of colonial settlers from Israel are reportedly fleeing the country. 

They are coming back to America, abandoning the stolen land project.",
"""Ahmad Zaidan, recounted that when he asked al-Jaulani whether he adhered to the ideology referred to as al-Wahhabiyyah...

Al-Jaulani replied that he did not believe in it and that he would, through a tadarruj process, gradually change the mindset of the young mujahidin...",
"""Marriage these days has become really tough for young people, especially the ones who are serious and committed to their deen. Ive seen and heard stories of so many good suitors being turned down for no real reason.

Decent, respectful and hard working, the kind any parent should be happy to have in their family - yet theyre getting rejected for nothing.

It just shows a lack of proper judgment and leadership from some parents, causing a lot of unnecessary problems and fitna in society. 

Allahs help is sought.""",
"""""BREAKING: The U.S. State Department has ordered American diplomats to leave Saudi Arabia after drone attacks near the U.S. Embassy in Riyadh.

Source: NYT""
""
--------------

No, please stay put in the Land of Tawheed",
"""15 | #Ramadan1447 | ARE THOSE THAT KNOW LIKE THE ONES WHO DON'T  | Shaykh Musa Jibril (  )
PDF:",
#IslamicReminders #Quran #IslamicTips  via @YouTube,
"""A lot of people on that list""",71.0
Allah Knows the Arrogant Hearts of the Disbelievers |ClickDEEN360  via @YouTube,
"""Shaykh Alwan has declared every Israeli above the age of puberty one whos blood is halal

There is no mercy to the occupiers""",94.0
"""Fixed it",2.0
The thieves of Ramadan,
"Mullah Bakhtyr, a senior leader of the PUK and Peshmerga admits that when   entered the city of Makhmr in north irq  they didnt loot a single house, not even the PUKs offices. He admits that the Peshmerga on the other hand regularly loot civilians homes.",100.0
Turning to Allah Only in Trouble |ClickDEEN360  via @YouTube,
"""Theres throwing stones from a glass house, but this is a cardboard box. Is uncle Faris forgetting that the biggest Hindu temple outside of India &amp; the Kufri Abrahamic interfaith house are located in his country?",
"""04 | RUQYA - Ayat Al-Kursi | Ramadan 1447 | Shaykh Musa Jibril (  )
SRT:",
"""""JUSTICE THE AMERICAN WAY.  
""
--------------

And you wanna tell me that millennials are not equally retarded as boomers? 
This is clearly the work of a millenial with low testosterone",
""" [New Tracks] Raman Reminders 1447 | 2026.

1 - Raman: A Time of Aiding One Another - Sh Abu Idrees Muhammad Khn.

2 - Ahlul-adth & the Claims of the Madhhabs - Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP | @AbuIdrees",
"""Iran is transforming Tel Aviv into a barbecue hotspot!

3 am , 9th of march 2026",
"""""BREAKING: Confirmation from several US officials that there is now an Iraqi Kurdish ground offensive inside Iran""
""
--------------

If true, the Kurds are once again being sacrificed as retarded pawns",
"""Netanyahu is The Proudest Taghut in The World

Shaykh Abdullah al-Faisal",
The One Message All Prophets Shared  A Reminder Many of Us Forget | Cli...  via @YouTube,
"""Whoever doesn't takfr the kfir is a kfir.""

And by being too extreme and unjustly takfring Muslims in unclear matters or out of assumption - you may fall under the Messenger 's statement: ""If a man says to his brother, 'O kfir,' then surely one of them are such.""",17.0
The Unforgivable Sin Shirk (Associating Partners with Allah) |ClickDEEN360  via @YouTube,
"""""May Allah Grant You A Dutiful Son Like Ahmad.""",
"""Last ten days and all you need to know about Eid.",
"""    

Tons of Israelis are fleeing the country as the war with Iran intensifies. 

They are all coming back to the U.S.",
"""Quand c'est pour l'Arabie, c'est une lutte dans le sentier d'Allah.

Quand c'est pour la Palestine, l'lrak etc... c'est de la dsobissance et de la transgression.

Saleh Al Fawzen le savant du sultan. Celui qui le nie est malhonnte.",
"""We all agree this war is asymmetrical.

How could it not be?

On one side you have people like:

Dr. Ali Larijani (Secretary of the Supreme National Security Council of Iran) author of three essays on Immanuel Kant, his writings are studied in Western universities:

 The Mathematical Method in Kants Philosophy
 Metaphysics and the Exact Sciences in Kants Philosophy
 Intuition and the Synthetic A Priori Judgments in Kants Philosophy

And:

Dr. Abbas Araghchi (Minister of Foreign Affairs of Iran) PhD from the University of Kent.

His doctoral thesis:
The Evolution of the Concept of Political Participation in Twentieth-Century Islamic Political Thought.

And on the other side?

Donald Trump.

A man whose vocabulary barely exceeds 200 words.

Most famous quote:

Grab em by the pussy.""",
"""    
my grandfather (nana) passed away

please make dua for him and 
pray for my mother""",63.0
"""Love for Jihad tells you how much you love Allah",
"""Israel loyalists in the US don't allow American officials to express anger toward Israel for any reason, even when they kill American citizens and Christians, which they do quite often.""",
"""Abduls father, a Bangladeshi migrant worker in the UAE, delivered water for a living so his family back home could survive. He knew nothing about the war. He had no chartered jet waiting to evacuate him. These migrant workers will be the nameless casualties of an imperial war",
"The Prophet (peace be upon him) said (to her): 

""Where is Allah?"" 

She said: ""Above the heavens.""

-Sahih Muslim 537.

Screw your ""consensus"".",
"""24 | #Ramadan1447 | ""ALLAH HAS RETURNED YOUR SON'S SIGHT"" | Shaykh Musa Jibril (  )
PDF:",
"""I mean come on.....",
""" Never forget! An American soldier smiles for a photo with the shattered body of an Iraqi child.",
"""09 | #Ramadan1447 | FAR BE IT FROM ME | Shaykh Musa Jibril (  )
PDF: 
SRT:",
"""""Iranians are exceptionally nationalistic about map boundaries compared to most populations, especially in the Middle East and other post-colonial regions.

We view our borders as ancient, not colonial, and take pride in the fact that they were not externally engineered in the twentieth century.

It is our civilizational inheritance.

It is not an overstatement to say that if Irans territorial integrity were ever seriously threatened, you would see monarchists, reformists, hardliners, etc., standing arm in arm to defend the country.

I have monarchist friends whom I know for a fact would get on a plane and risk imprisonment to offer themselves up to defend Iran.

For them, doing anything else would be unfathomable.

I feel the same way.""
""
--------------

He speaks in a fictional we that exists only in Persian nationalist imagination, not in Irans lived reality. As a Sunni Iranian, this is immediately obvious, and it is obvious to anyone inside Iran who is not mainstream Persian. This includes even Shia groups who have largely lost a distinct identity and have been absorbed into Persian nationalism, such as many Azeris, Lors, and Caspian Iranians. 

This constant talk about Iran being uniquely special with natural borders is not some shared civilisational instinct. It is a standard modern Iranian nationalist myth, repeated so relentlessly that the average Iranian mistakes it for ancient truth, they actually believe they are special not realising they are not even the oldest civilisation in the Middle East. 

The irony is that both camps, i.e. Khomeinists and Shahists  that pretend to oppose each other fully embrace it Persian nationalist fairy tales. Yes, zealot hardcore  Khomeinists, the ideological heirs of the Safavids, and monarchists are united at the core. They quarrel over aesthetics, turbans versus crowns, but the substance is identical. Questioning the current borders is treated like apostasy, as if Iran itself were sacred. For many of them, it genuinely is, worshipped alongside God if not above Him (even in their everyday language one can observe that).

Everyone can destroy them with basic historical facts: the claim about ancient natural borders is laughable. It is pure myth making and cope on steroids. Geography has never magically produced legitimate states. Mountains and deserts were never sacred civilisational walls. They were zones of movement, trade, war, and overlap. The Zagros was a corridor for Arabs, Kurds, Lurs, Elamites (who were not Iranian in any ethnic sense), and Mesopotamian peoples for thousands of years. It was never a holy Iranian fence. Pretending otherwise is modern nationalist projection read backwards into history. But try to clarify these basics to them and they chimp out. 

Tey to explain to them that
Irans current borders did not descend from antiquity. They were violently hammered into shape under the  Safavids (Khomeini and Khamenei's salaf i.e. predecessors) and later reinforced by Qajar and Pahlavi centralisation through war, forced assimilation, and sectarian coercion as I already mentioned. Even when the rulers were Turco Persian, like the Safavids and Qajars, the project remained Persian nationalist and Shia supremacist, using sect and Persian identity to crush minorities, especially Sunnis. Borders shifted constantly and Sunnis and non Persian peoples were absorbed by force, not consent. For Sunnis, Kurds, Baloch, Arabs, and others, these borders were never inherited with pride. Never. They were imposed with blood, exclusion, and humiliation. This is precisely why both Khomeinists and Pahlavists are rightfully deeply resented among these communities.

What is telling is that this Iranian nationalist arrogance comes from insecurity. A multi ethnic state that does not match its ethnic or linguistic reality needs a myth of inevitability to survive. So conquest is rebranded as geography and coercion as civilisation. Older Middle Eastern peoples do not need this fantasy to justify themselves. Iranian nationalism does, because without it the entire story collapses.

The idea that monarchists, reformists, and hardliners would all unite to defend this map only proves the point. Different costumes, same ideology.

What makes this worse is not ignorant masses repeating these myths, but an Iranian elite that actively manufactures and teaches them to children as unquestionable fact. I heard these fairy tales constantly growing up, alongside open contempt for Arabs and Afghans and absurd fantasies about Iran belonging next to Austria and Switzerland. This is not pride. It is denial dressed up as history.",49.0
"""The children breathing this air today will develop cancers 10, 20, 30 years from now. And nobody will connect it. Nobody will pay for their treatment. Nobody will be held accountable. 

When petroleum burns, it releases sulfur oxides, nitrogen oxides, and toxic hydrocarbons into the air.
When those chemicals mix with rain, they become SULFURIC ACID and NITRIC ACID.

The rain causes ""chemical burns to the skin and serious damage to the lungs.""

it's a chemical attack using oil as the weapon

When Saddam burned oil wells in Kuwait in 1991, US veterans developed Gulf War Syndrome chronic pain, neurological damage, cancer. 30 years later, they're still dying from it.
That was in the desert. This is inside a city of 10 million.
 
But hey Lets Make Iran Great Again """,
"""The thieves of Ramadan",
"""May Allh accept all our fasting and righteous actions, and Eid Mubarak to all. 

We had another Eid salah with yet another record-breaking turnout. The growth of the dawah here in South, from one hundred or so people at the first Eid Salah, to now having close to 2,000 people in attendance today, in just a matter of years.

Additionally, by the fadl of Allh, half the required money has now been collected, which means work will continue on site. And bi'ithnillah, we will provide everyone with updates soon before one final push, so stay tuned! 

InshAllh, this is just the beginning!""",
"""We need more Turks like this guy.",
"""Today a murderer was sentenced to retribution punishment (Qisas) in the sport stadium in Badghis province",
"The IDF has also advanced towards 'Blida', with no reported ground resistance. Nearby, the IDF has expanded from it's established foothold on the hills facing 'Aitaroun', towards its outskirts.",
"""The devils of mankind still roam free, despite some of their brethren from jinnkind being chained. May Allah curse and destroy any Zindq who claims this action is Kufran Duna Kufr.""",
"""""Yo @sneako can you say Ameen to this Dua? If not, stop saying Khamanei was a Martyr. This Mushrik did so much evil its impossible to consider him a Muslim let alone a Martyr. 
""
--------------

Hey. Madakhila how can you guys say Khamenei went to Hell listen to your top Rabbi Fawzan  

(May Allah Protect us from such Zandaqah)",
"""Tolerated Differing and Impermissible Differing in Islam: The Great Imms of Sunnah did not declare those who differed with them in the affairs of permissible ijtihd to be astray and they did not make binding upon others their own opinions",
""" [Playlist] Raman Reminders 1447 | 2026.

 [New Track] Ahlul-adth are the Victorious Group and Avoid Taqleed - By Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AbuKhadeejahSP",
"{That day their faces will be turned over in the Fire and they will say: ""Our Lord we obeyed our scholars and leaders and they lead us astray from the [true] path.""} (al-Azb: 66-67)",97.0
"""Mohammed Hijab on why Sunni Muslims should support Iran against Israel!",88.0
"""""   Congratulations on your new flag. A new secular state is awaited.""
""
--------------

In Pakistan () they say: KKSK",45.0
The False Gods Are Dead Shirk Exposed |ClickDEEN360  via @YouTube,
Allah Wants You Clean Inside &amp; Out|ClickDEEN360  via @YouTube,
"Takfr needs to be balanced - we should be neither too lenient nor too extreme and hasty in judgement - as both will be punished for.

By excusing awght, mushrikn and murtaddn you risk your Islm and may fall under the principle:",16.0
"And whosoever disbelieves, then Allaah is indeed Self-Sufficient, not in need of any of the creation

And whosoever is ungrateful, then Allaah is indeed All-Rich Free of need, Worthy of all praise",51.0
O Madkhal!,15.0
#islamicreminder #quran #clickdeen360  via @YouTube,
"""If the Epstein coalition finds Iran alone a serious challenge, imagine the equation if six or seven of the strongest Muslim militaries ever acted together.""",
"""02 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.1 | Ramadan 1447 | Shaykh Musa Jibril (  )

PDF: 
SRT:",
