text,id
"""""Iranians are exceptionally nationalistic about map boundaries compared to most populations, especially in the Middle East and other post-colonial regions.

We view our borders as ancient, not colonial, and take pride in the fact that they were not externally engineered in the twentieth century.

It is our civilizational inheritance.

It is not an overstatement to say that if Irans territorial integrity were ever seriously threatened, you would see monarchists, reformists, hardliners, etc., standing arm in arm to defend the country.

I have monarchist friends whom I know for a fact would get on a plane and risk imprisonment to offer themselves up to defend Iran.

For them, doing anything else would be unfathomable.

I feel the same way.""
""
--------------

He speaks in a fictional we that exists only in Persian nationalist imagination, not in Irans lived reality. As a Sunni Iranian, this is immediately obvious, and it is obvious to anyone inside Iran who is not mainstream Persian. This includes even Shia groups who have largely lost a distinct identity and have been absorbed into Persian nationalism, such as many Azeris, Lors, and Caspian Iranians. 

This constant talk about Iran being uniquely special with natural borders is not some shared civilisational instinct. It is a standard modern Iranian nationalist myth, repeated so relentlessly that the average Iranian mistakes it for ancient truth, they actually believe they are special not realising they are not even the oldest civilisation in the Middle East. 

The irony is that both camps, i.e. Khomeinists and Shahists  that pretend to oppose each other fully embrace it Persian nationalist fairy tales. Yes, zealot hardcore  Khomeinists, the ideological heirs of the Safavids, and monarchists are united at the core. They quarrel over aesthetics, turbans versus crowns, but the substance is identical. Questioning the current borders is treated like apostasy, as if Iran itself were sacred. For many of them, it genuinely is, worshipped alongside God if not above Him (even in their everyday language one can observe that).

Everyone can destroy them with basic historical facts: the claim about ancient natural borders is laughable. It is pure myth making and cope on steroids. Geography has never magically produced legitimate states. Mountains and deserts were never sacred civilisational walls. They were zones of movement, trade, war, and overlap. The Zagros was a corridor for Arabs, Kurds, Lurs, Elamites (who were not Iranian in any ethnic sense), and Mesopotamian peoples for thousands of years. It was never a holy Iranian fence. Pretending otherwise is modern nationalist projection read backwards into history. But try to clarify these basics to them and they chimp out. 

Tey to explain to them that
Irans current borders did not descend from antiquity. They were violently hammered into shape under the  Safavids (Khomeini and Khamenei's salaf i.e. predecessors) and later reinforced by Qajar and Pahlavi centralisation through war, forced assimilation, and sectarian coercion as I already mentioned. Even when the rulers were Turco Persian, like the Safavids and Qajars, the project remained Persian nationalist and Shia supremacist, using sect and Persian identity to crush minorities, especially Sunnis. Borders shifted constantly and Sunnis and non Persian peoples were absorbed by force, not consent. For Sunnis, Kurds, Baloch, Arabs, and others, these borders were never inherited with pride. Never. They were imposed with blood, exclusion, and humiliation. This is precisely why both Khomeinists and Pahlavists are rightfully deeply resented among these communities.

What is telling is that this Iranian nationalist arrogance comes from insecurity. A multi ethnic state that does not match its ethnic or linguistic reality needs a myth of inevitability to survive. So conquest is rebranded as geography and coercion as civilisation. Older Middle Eastern peoples do not need this fantasy to justify themselves. Iranian nationalism does, because without it the entire story collapses.

The idea that monarchists, reformists, and hardliners would all unite to defend this map only proves the point. Different costumes, same ideology.

What makes this worse is not ignorant masses repeating these myths, but an Iranian elite that actively manufactures and teaches them to children as unquestionable fact. I heard these fairy tales constantly growing up, alongside open contempt for Arabs and Afghans and absurd fantasies about Iran belonging next to Austria and Switzerland. This is not pride. It is denial dressed up as history.",49.0
"""The thieves of Ramadan",
"""May Allh accept all our fasting and righteous actions, and Eid Mubarak to all. 

We had another Eid salah with yet another record-breaking turnout. The growth of the dawah here in South, from one hundred or so people at the first Eid Salah, to now having close to 2,000 people in attendance today, in just a matter of years.

Additionally, by the fadl of Allh, half the required money has now been collected, which means work will continue on site. And bi'ithnillah, we will provide everyone with updates soon before one final push, so stay tuned! 

InshAllh, this is just the beginning!""",
"""We need more Turks like this guy.",
"The IDF has also advanced towards 'Blida', with no reported ground resistance. Nearby, the IDF has expanded from it's established foothold on the hills facing 'Aitaroun', towards its outskirts.",
"""The devils of mankind still roam free, despite some of their brethren from jinnkind being chained. May Allah curse and destroy any Zindq who claims this action is Kufran Duna Kufr.""",
"""""Yo @sneako can you say Ameen to this Dua? If not, stop saying Khamanei was a Martyr. This Mushrik did so much evil its impossible to consider him a Muslim let alone a Martyr. 
""
--------------

Hey. Madakhila how can you guys say Khamenei went to Hell listen to your top Rabbi Fawzan  

(May Allah Protect us from such Zandaqah)",
"""Tolerated Differing and Impermissible Differing in Islam: The Great Imms of Sunnah did not declare those who differed with them in the affairs of permissible ijtihd to be astray and they did not make binding upon others their own opinions",
""" [Playlist] Raman Reminders 1447 | 2026.

 [New Track] Ahlul-adth are the Victorious Group and Avoid Taqleed - By Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AbuKhadeejahSP",
"{That day their faces will be turned over in the Fire and they will say: ""Our Lord we obeyed our scholars and leaders and they lead us astray from the [true] path.""} (al-Azb: 66-67)",97.0
"""Mohammed Hijab on why Sunni Muslims should support Iran against Israel!",88.0
The False Gods Are Dead Shirk Exposed |ClickDEEN360  via @YouTube,
Allah Wants You Clean Inside &amp; Out|ClickDEEN360  via @YouTube,
"Takfr needs to be balanced - we should be neither too lenient nor too extreme and hasty in judgement - as both will be punished for.

By excusing awght, mushrikn and murtaddn you risk your Islm and may fall under the principle:",16.0
#islamicreminder #quran #clickdeen360  via @YouTube,
"""02 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.1 | Ramadan 1447 | Shaykh Musa Jibril (  )

PDF: 
SRT:",
"There is no denying that there is a huge online presence of Emiratis who hate the authentic Islam and fellow Muslims, all because they want to please Islamophobes , , and push for a liberal form of Islam",
"""Ustdh Abd al-Raman asan has pre recorded content with the AMAU that will be uploaded on the AMAU channel for the next few months.

Likewise all of his content on the AMAU course website will remain.

But nothing new from Ustdh Abd al-Raman asan will be recorded for the AMAU from this point onwards.""",
"""Incorporate a minimum 20-40 minute walk into your daily routine, not only for its tremendous health benefits but also because it allows you to do your daily adhkar,seek istighfar, and much more at the same time.This way, you can simultaneously exercise both the heart and the body",
""" Apostate Taliban movement sends condolences on Ali Khameni and refers to it as a Shaheed (Martyr) which is second highest rank after Prophethood

 May Allah curse this Taliban regime and every one Zindiq who allied with it patching up every act of Kufr for them",
"""A message to the Quranists.",
"""On the very same day British political &amp; media class went after police for banning Maccabi Tel Aviv hooligans from running riot in the UK

Maccabi Tel Aviv hooligans ran riot in Israel, chanting Death to Arabs attacking Arab-owned car wash &amp; workers",32.0
"""There are more than 30,000 kidnapped girls in a single location in Syria.

Many of them have been kidnapped so long that they became ""women.""

It's called Hol camp.

Why doesn't the Syrian government surround that camp and try to free them?""",
"""Some people on social media: 

Pass Fatawa about global events like senior scholars. 

Discuss military matters like generals.

Issue directives like rulers. 

Amazingly they fall into none of these categories. 

The semi qualified (or unqualified) are responsible for the chaos.""",
"""It is Ramadan, and this vile deceiver will not stop lying and misleading others during this blessed month",
"""There is no denying that there is a huge online presence of Emiratis who hate the authentic Islam and fellow Muslims, all because they want to please Islamophobes , , and push for a liberal form of Islam""",
"""@AbuAsimHanbali Lol... The Sururis in Saudi Arabia were the most aggressive in declaring takfir against Americas allies and the most vocal in opposing the American coalition during the Gulf War and the Afghanistan War...""",
"""17 | #Ramadan1447 | EXPECT GOOD FROM ALLAH| Shaykh Musa Jibril (  )
PDF: 
SRT:",
"""@Sajwani @mariam_almaz11 @DillyHussain88 @DubaiPoliceHQ @TRobinsonNewEra If only your gheerah for the prophet  was as strong as your gheerah for the UAE""",7.0
"""On this blessed night, please pray for Allah to free @BilalKareem from Ahmad al Sharaas prison in Syria.",
"""03 | #Ramadan1447 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.2 | Shaykh Musa Jibril (  )
PDF:
SRT:",
"The cousin of J33ts 
Threatening rape and then crying when their heads are removed from their shoulders and ppl play football with it 
This is the degeneracy that is fighting Islam and threatening Muslim Afghan women and at the same time claiming Islam
Dont cry later",
