tweet_id,text,model_text,label,source_file,normalized_text
4383wq15u,"""""Believing that touching each other is Haram, because they're not married yet, the couple put on their rings in a contactless manner. 


""
--------------

Hows about you just leave off imitation of the kuffar","""""Believing that touching each other is Haram, because they're not married yet, the couple put on their rings in a contactless manner. "" -------------- Hows about you just leave off imitation of the kuffar",Irrelevant,python/tweetsFromSite/tests_from_site4.csv,"""""Believing that touching each other is Haram, because they're not married yet, the couple put on their rings in a contactless manner. "" -------------- Hows about you just leave off imitation of the kuffar"
s7xf13rfd,"""03 | #Ramadan1447 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.2 | Shaykh Musa Jibril (  )
PDF:
SRT:","""03 | #Ramadan1447 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.2 | Shaykh Musa Jibril ( ) PDF: SRT:",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"""03 | #Ramadan1447 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.2 | Shaykh Musa Jibril ( ) PDF: SRT:"
hed71bo8u,"Iran striking Dimona is a warning shot.

If Israel is still thinking of using tactical nukes against Iran, there are many ways to make Israel's occupied territory uninhabitable.","Iran striking Dimona is a warning shot. If Israel is still thinking of using tactical nukes against Iran, there are many ways to make Israel's occupied territory uninhabitable.",Irrelevant,python/tweetsFromSite/tweets_from_the_site3.csv,"Iran striking Dimona is a warning shot. If Israel is still thinking of using tactical nukes against Iran, there are many ways to make Israel's occupied territory uninhabitable."
gopj940uu,""",    

#Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah",""", #Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah",Salafi taklidi,python/tweetsFromSite/tweets_from_the_site3.csv,""", #Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah"
frdf9rfbf,"""Ibn Jawzi ( ) said something so beautiful

He said beating your desires gives a stronger joy than any pleasure 

The one who follows his desires becomes weak and humiliated but the one who controls them becomes strong and respected.","""Ibn Jawzi ( ) said something so beautiful He said beating your desires gives a stronger joy than any pleasure The one who follows his desires becomes weak and humiliated but the one who controls them becomes strong and respected.",Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,"""Ibn Jawzi ( ) said something so beautiful He said beating your desires gives a stronger joy than any pleasure The one who follows his desires becomes weak and humiliated but the one who controls them becomes strong and respected."
z8igz8jer,"The One Message All Prophets Shared  A Reminder Many of Us Forget | Cli...  via @YouTube,","The One Message All Prophets Shared A Reminder Many of Us Forget | Cli... via @USER,",Salafi taklidi,python/tweetsFromSite/tweets_from_the_site1.csv,"The One Message All Prophets Shared A Reminder Many of Us Forget | Cli... via @YouTube,"
az5dxvo5d,"These are Iran's demands that they say they will negotiate over the next two weeks in exchange for a ceasefire and opening the Strait of Hormuz:

1. Guarantee that Iran will not be attacked again
2. Permanent end to the war, not just a ceasefire
3. End to Israeli strikes in Lebanon
4. Lifting of all US sanctions on Iran
5. End to all regional fighting against Iranian allies
6. In return, Iran would open the Strait of Hormuz
7. Iran would impose a Hormuz fee of $2 million per ship
8. Iran would split these fees with Oman
9. Iran to provide rules for safe passage through Hormuz
10. Iran to use Hormuz fees for reconstruction instead of reparations","These are Iran's demands that they say they will negotiate over the next two weeks in exchange for a ceasefire and opening the Strait of Hormuz: 1. Guarantee that Iran will not be attacked again 2. Permanent end to the war, not just a ceasefire 3. End to Israeli strikes in Lebanon 4. Lifting of all US sanctions on Iran 5. End to all regional fighting against Iranian allies 6. In return, Iran would open the Strait of Hormuz 7. Iran would impose a Hormuz fee of $2 million per ship 8. Iran would split these fees with Oman 9. Iran to provide rules for safe passage through Hormuz 10. Iran to use Hormuz fees for reconstruction instead of reparations",Irrelevant,python/tweetsFromSite/tweets_from_the_site3.csv,"These are Iran's demands that they say they will negotiate over the next two weeks in exchange for a ceasefire and opening the Strait of Hormuz: 1. Guarantee that Iran will not be attacked again 2. Permanent end to the war, not just a ceasefire 3. End to Israeli strikes in Lebanon 4. Lifting of all US sanctions on Iran 5. End to all regional fighting against Iranian allies 6. In return, Iran would open the Strait of Hormuz 7. Iran would impose a Hormuz fee of $2 million per ship 8. Iran would split these fees with Oman 9. Iran to provide rules for safe passage through Hormuz 10. Iran to use Hormuz fees for reconstruction instead of reparations"
gy5ohklb1,"The Messenger (   ) said,Be in this world as if you are a stranger or a traveller.
(Al-Bukhari, 6416)

Don't expect to live in this life forever, its all passing by very quickly before your very eyes...","The Messenger ( ) said,Be in this world as if you are a stranger or a traveller. (Al-Bukhari, 6416) Don't expect to live in this life forever, its all passing by very quickly before your very eyes...",Irrelevant,python/tweetsFromSite/tweets_from_the_site3.csv,"The Messenger ( ) said,Be in this world as if you are a stranger or a traveller. (Al-Bukhari, 6416) Don't expect to live in this life forever, its all passing by very quickly before your very eyes..."
tlpd6yba1,"Abu ad-Darda    said to his wife:

If I get angry, then excuse me, and if you get angry, I will excuse you, and if we do not act in this way, then we will soon be separated

Rawdat al-'Uqala, 1/72","Abu ad-Darda said to his wife: If I get angry, then excuse me, and if you get angry, I will excuse you, and if we do not act in this way, then we will soon be separated Rawdat al-'Uqala, 1/72",Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,"Abu ad-Darda said to his wife: If I get angry, then excuse me, and if you get angry, I will excuse you, and if we do not act in this way, then we will soon be separated Rawdat al-'Uqala, 1/72"
t294arnyr,"Shaykh Slih as-Sind (may Allah preserve him) said:

""The Witr prayer tonight - on the night of 'id - is the first test after Ramadn""","Shaykh Slih as-Sind (may Allah preserve him) said: ""The Witr prayer tonight - on the night of 'id - is the first test after Ramadn""",Salafi taklidi,python/tweetsFromSite/tweets_from_the_site3.csv,"Shaykh Slih as-Sind (may Allah preserve him) said: ""The Witr prayer tonight - on the night of 'id - is the first test after Ramadn"""
mp8ynso4o,Jealous of the men and women of this ummah striving in the cause of Allah in this month with their wealth and their lives.,Jealous of the men and women of this ummah striving in the cause of Allah in this month with their wealth and their lives.,Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,Jealous of the men and women of this ummah striving in the cause of Allah in this month with their wealth and their lives.
be04avj5m,"""""BURKINA FASO | The junta leader, Ibrahim Traor, who maintains a staunchly anti-Western stance and flaunts his closer ties with Tehran, simultaneously maintains discreet links with Tel Aviv.
  
""
--------------

Remember all those bastards who used to hype this dog?

Lmfao. He has never truly opposed the west and Zionism. He was a dog of the Russians via Wagner and now a dog of the yahud","""""BURKINA FASO | The junta leader, Ibrahim Traor, who maintains a staunchly anti-Western stance and flaunts his closer ties with Tehran, simultaneously maintains discreet links with Tel Aviv. "" -------------- Remember all those bastards who used to hype this dog? Lmfao. He has never truly opposed the west and Zionism. He was a dog of the Russians via Wagner and now a dog of the yahud",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""""BURKINA FASO | The junta leader, Ibrahim Traor, who maintains a staunchly anti-Western stance and flaunts his closer ties with Tehran, simultaneously maintains discreet links with Tel Aviv. "" -------------- Remember all those bastards who used to hype this dog? Lmfao. He has never truly opposed the west and Zionism. He was a dog of the Russians via Wagner and now a dog of the yahud"
1imuus7s6,"""Tabarruk ya Shirk?!
  !
Saheeh Aqidah sekhne k liye subscribe kejeye","""Tabarruk ya Shirk?! ! Saheeh Aqidah sekhne k liye subscribe kejeye",Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,"""Tabarruk ya Shirk?! ! Saheeh Aqidah sekhne k liye subscribe kejeye"
knf0wmy42,""" Muslim woman stabbed in Anti-Muslim Attack in Russia

In Saratov, Russia, 17-year-old pro-Zionist Russian student, Daniil Matasov, carried out a knife attack on a Muslim woman wearing a Hijab. He followed the Muslim woman and launched his attack from behind. He tried to kill her by stabbing and then fled the scene. 

The Muslims are about to be finished. Maybe I'll send you some photos of their bodies.

After the attack, Matasov boasted about his attack on social media and openly declared his actions were motivated by hatred towards Muslims and the fact that the woman was wearing a Hijab .

The authorities arent treating this incident as a terrorist act. The suspect has been arrested and charged with attempted murder."",",""" Muslim woman stabbed in Anti-Muslim Attack in Russia In Saratov, Russia, 17-year-old pro-Zionist Russian student, Daniil Matasov, carried out a knife attack on a Muslim woman wearing a Hijab. He followed the Muslim woman and launched his attack from behind. He tried to kill her by stabbing and then fled the scene. The Muslims are about to be finished. Maybe I'll send you some photos of their bodies. After the attack, Matasov boasted about his attack on social media and openly declared his actions were motivated by hatred towards Muslims and the fact that the woman was wearing a Hijab . The authorities arent treating this incident as a terrorist act. The suspect has been arrested and charged with attempted murder."",",Irrelevant,python/tweetsFromSite/tweets_from_the_site1.csv,""" Muslim woman stabbed in Anti-Muslim Attack in Russia In Saratov, Russia, 17-year-old pro-Zionist Russian student, Daniil Matasov, carried out a knife attack on a Muslim woman wearing a Hijab. He followed the Muslim woman and launched his attack from behind. He tried to kill her by stabbing and then fled the scene. The Muslims are about to be finished. Maybe I'll send you some photos of their bodies. After the attack, Matasov boasted about his attack on social media and openly declared his actions were motivated by hatred towards Muslims and the fact that the woman was wearing a Hijab . The authorities arent treating this incident as a terrorist act. The suspect has been arrested and charged with attempted murder."","
igmfeldiz,May Allah hasten the release of the Muslims who are imprisoned by kuffar and tawaghit Ameen,May Allah hasten the release of the Muslims who are imprisoned by kuffar and tawaghit Ameen,Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,May Allah hasten the release of the Muslims who are imprisoned by kuffar and tawaghit Ameen
eaa9exhwt,"""""Khariji makes takfir on Ibn Taymiyyah for the view of udhr bil jahl in shirk, this is what happens when an AMJ watcher stays consistent with his principles 
""
--------------

To be honest haddadis should agree with him. 

Also why dont they extend this to imam Ahmad who didnt make takfir of all jahmis? 

Its hilarious lol","""""Khariji makes takfir on Ibn Taymiyyah for the view of udhr bil jahl in shirk, this is what happens when an AMJ watcher stays consistent with his principles "" -------------- To be honest haddadis should agree with him. Also why dont they extend this to imam Ahmad who didnt make takfir of all jahmis? Its hilarious lol",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,"""""Khariji makes takfir on Ibn Taymiyyah for the view of udhr bil jahl in shirk, this is what happens when an AMJ watcher stays consistent with his principles "" -------------- To be honest haddadis should agree with him. Also why dont they extend this to imam Ahmad who didnt make takfir of all jahmis? Its hilarious lol"
lhgfwp4q5,"""The warning of the Nabi  from the tyrannical rulers &amp; His disassociation from those who affirm their lies &amp; aid them in their oppression.

- Shaykh Saadiq bin Abdullah al-Haashimi","""The warning of the Nabi from the tyrannical rulers &amp; His disassociation from those who affirm their lies &amp; aid them in their oppression. - Shaykh Saadiq bin Abdullah al-Haashimi",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"""The warning of the Nabi from the tyrannical rulers &amp; His disassociation from those who affirm their lies &amp; aid them in their oppression. - Shaykh Saadiq bin Abdullah al-Haashimi"
l5rk2utt9,"""New principle from the Neo Takfiris, whoever doesnt tabdee the mubtadi is himself a mubtadi. 

Theres a reason nobody takes this sect seriously.""","""New principle from the Neo Takfiris, whoever doesnt tabdee the mubtadi is himself a mubtadi. Theres a reason nobody takes this sect seriously.""",Salafi taklidi,python/tweetsFromSite/tweets_from_site4.csv,"""New principle from the Neo Takfiris, whoever doesnt tabdee the mubtadi is himself a mubtadi. Theres a reason nobody takes this sect seriously."""
s77war89w,"""Bir retmen bir ocua zorla namaz kldrsa veya ezan okunurken ayaa kaldrp sayg duruunda bekletse yer yerinden oynar. Ne bakan kalr, ne mdr, ne de retmen. 

Peki Kemalist bir retmen kendi riteline bir ocuu zorladnda, zorlamakla yetinmeyip fiziksel iddet uyguladnda neden yer yerinden oynamyor? Neden Kemalistler dinlerine sahip kt kadar Mslmanlar kendi dinlerine sahip kmyor? 

Yoksa slamn Kemalizm kadar deeri yok mu?""","""Bir retmen bir ocua zorla namaz kldrsa veya ezan okunurken ayaa kaldrp sayg duruunda bekletse yer yerinden oynar. Ne bakan kalr, ne mdr, ne de retmen. Peki Kemalist bir retmen kendi riteline bir ocuu zorladnda, zorlamakla yetinmeyip fiziksel iddet uyguladnda neden yer yerinden oynamyor? Neden Kemalistler dinlerine sahip kt kadar Mslmanlar kendi dinlerine sahip kmyor? Yoksa slamn Kemalizm kadar deeri yok mu?""",Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,"""Bir retmen bir ocua zorla namaz kldrsa veya ezan okunurken ayaa kaldrp sayg duruunda bekletse yer yerinden oynar. Ne bakan kalr, ne mdr, ne de retmen. Peki Kemalist bir retmen kendi riteline bir ocuu zorladnda, zorlamakla yetinmeyip fiziksel iddet uyguladnda neden yer yerinden oynamyor? Neden Kemalistler dinlerine sahip kt kadar Mslmanlar kendi dinlerine sahip kmyor? Yoksa slamn Kemalizm kadar deeri yok mu?"""
7ffzczw9h,"Madkhalis when it comes to billionaire Saudi princes and kings who commit major kufr including aiding the kuffar, 
we dont know whats in the heart,
But with a people born into war poverty and every kind of oppression, the condition of the heart doesnt cross their minds?","Madkhalis when it comes to billionaire Saudi princes and kings who commit major kufr including aiding the kuffar, we dont know whats in the heart, But with a people born into war poverty and every kind of oppression, the condition of the heart doesnt cross their minds?",Salafi jihadi,python/tweetsFromSite/tweets_from_site4.csv,"Madkhalis when it comes to billionaire Saudi princes and kings who commit major kufr including aiding the kuffar, we dont know whats in the heart, But with a people born into war poverty and every kind of oppression, the condition of the heart doesnt cross their minds?"
94j4obe28,"""           
Imam Al-Shafii   said: It has reached us that while Ali    was delivering a sermon, he heard an exclamation from within the mosque:",""" Imam Al-Shafii said: It has reached us that while Ali was delivering a sermon, he heard an exclamation from within the mosque:",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,""" Imam Al-Shafii said: It has reached us that while Ali was delivering a sermon, he heard an exclamation from within the mosque:"
84l46jy3l,"""Netanyahu is The Proudest Taghut in The World

Shaykh Abdullah al-Faisal,","""Netanyahu is The Proudest Taghut in The World Shaykh Abdullah al-Faisal,",Salafi jihadi,python/tweetsFromSite/tweets_from_the_site1.csv,"""Netanyahu is The Proudest Taghut in The World Shaykh Abdullah al-Faisal,"
t1fmuh5ga,"""""#ALERT: Al-Shabaab Leader Sheikh Ali Dheere Sends Son on Suicide Mission in Godka Jilicow Attack  5 October 2025

In a disturbing propaganda release timed for Eid, Al-Shabaab revealed that one of its senior figures sent his own son to participate in a suicide attack on the NISA detention facility at Godka Jilicow in Mogadishu on 5 October 2025.

The video identifies the young attacker as Abdirahman, the son of the groups spokesman Ali Mahmoud Rage, also known as Sheikh Ali Dheere. Analysts note that this is only the second time in Al-Shabaabs history that senior leadership has involved their own children in such missions. The first recorded instance was in 2013, when the son of former Al-Shabaab governor Yusuf Sheikh Isse, known as Kaba-kutukade, carried out a suicide bombing at the Turkish Embassy in Mogadishu.""
""
--------------

You have to seriously wonder when the SJs will get over this foolish obsession with suicide missions. Shuhada of the past ran to the valleys of death fighting till they were struck while these yutes press a button and think its on par. Cant convince me this is permissible too.","""""#ALERT: Al-Shabaab Leader Sheikh Ali Dheere Sends Son on Suicide Mission in Godka Jilicow Attack 5 October 2025 In a disturbing propaganda release timed for Eid, Al-Shabaab revealed that one of its senior figures sent his own son to participate in a suicide attack on the NISA detention facility at Godka Jilicow in Mogadishu on 5 October 2025. The video identifies the young attacker as Abdirahman, the son of the groups spokesman Ali Mahmoud Rage, also known as Sheikh Ali Dheere. Analysts note that this is only the second time in Al-Shabaabs history that senior leadership has involved their own children in such missions. The first recorded instance was in 2013, when the son of former Al-Shabaab governor Yusuf Sheikh Isse, known as Kaba-kutukade, carried out a suicide bombing at the Turkish Embassy in Mogadishu."" "" -------------- You have to seriously wonder when the SJs will get over this foolish obsession with suicide missions. Shuhada of the past ran to the valleys of death fighting till they were struck while these yutes press a button and think its on par. Cant convince me this is permissible too.",Irrelevant,python/tweetsFromSite/tweets_from_the_site3.csv,"""""#ALERT: Al-Shabaab Leader Sheikh Ali Dheere Sends Son on Suicide Mission in Godka Jilicow Attack 5 October 2025 In a disturbing propaganda release timed for Eid, Al-Shabaab revealed that one of its senior figures sent his own son to participate in a suicide attack on the NISA detention facility at Godka Jilicow in Mogadishu on 5 October 2025. The video identifies the young attacker as Abdirahman, the son of the groups spokesman Ali Mahmoud Rage, also known as Sheikh Ali Dheere. Analysts note that this is only the second time in Al-Shabaabs history that senior leadership has involved their own children in such missions. The first recorded instance was in 2013, when the son of former Al-Shabaab governor Yusuf Sheikh Isse, known as Kaba-kutukade, carried out a suicide bombing at the Turkish Embassy in Mogadishu."" "" -------------- You have to seriously wonder when the SJs will get over this foolish obsession with suicide missions. Shuhada of the past ran to the valleys of death fighting till they were struck while these yutes press a button and think its on par. Cant convince me this is permissible too."
byi3s1w1t,"""Our Ustdh Hill Abu Abdur-Rahmn (may Allah preserve him) @MarkazSalafi offers words of encouragement to donate to the Masjid Imm Ibn Taymiyyah project in Islamabad, Pakistan .

Watch, donate and share, brakallhu-feekum:","""Our Ustdh Hill Abu Abdur-Rahmn (may Allah preserve him) @USER offers words of encouragement to donate to the Masjid Imm Ibn Taymiyyah project in Islamabad, Pakistan . Watch, donate and share, brakallhu-feekum:",Salafi taklidi,python/tweetsFromSite/tweets_from_the_site3.csv,"""Our Ustdh Hill Abu Abdur-Rahmn (may Allah preserve him) @MarkazSalafi offers words of encouragement to donate to the Masjid Imm Ibn Taymiyyah project in Islamabad, Pakistan . Watch, donate and share, brakallhu-feekum:"
sziwv6pz6,"Ar-Rabah ibn Ab Abdir-Ramn said: 

Its not befitting for anyone who knows that he has something from knowledge to ruin himself. 

[Al-Madkhal (no. 687) of al-Bayhaq: a] 

Shaykh Muammad al-Uthaymn said: 

This is a good statement. How [does one ruin himself]? By neglecting the knowledge Allh gave him. Wasting knowledge occurs through neglecting it - not maintaining or caring about it. It also occurs by abandoning acting upon it i.e. that a person maintains it [through revision] but doesnt act upon it; this person is considered to have wasted knowledge, meaning that they didnt benefit from it. 

This should be an admonition for every student of knowledge to maintain what Allah granted them of knowledge. How? By reviewing, revising and acting upon it. For this reason, some [of the scholars] said, Preserve knowledge by acting upon it, while others said, Preserve it by writing it down, and both are correct [as one should do both]. 

(Shar a al-Bukhr)","Ar-Rabah ibn Ab Abdir-Ramn said: Its not befitting for anyone who knows that he has something from knowledge to ruin himself. [Al-Madkhal (no. 687) of al-Bayhaq: a] Shaykh Muammad al-Uthaymn said: This is a good statement. How [does one ruin himself]? By neglecting the knowledge Allh gave him. Wasting knowledge occurs through neglecting it - not maintaining or caring about it. It also occurs by abandoning acting upon it i.e. that a person maintains it [through revision] but doesnt act upon it; this person is considered to have wasted knowledge, meaning that they didnt benefit from it. This should be an admonition for every student of knowledge to maintain what Allah granted them of knowledge. How? By reviewing, revising and acting upon it. For this reason, some [of the scholars] said, Preserve knowledge by acting upon it, while others said, Preserve it by writing it down, and both are correct [as one should do both]. (Shar a al-Bukhr)",Salafi taklidi,python/tweetsFromSite/tweets_from_the_site3.csv,"Ar-Rabah ibn Ab Abdir-Ramn said: Its not befitting for anyone who knows that he has something from knowledge to ruin himself. [Al-Madkhal (no. 687) of al-Bayhaq: a] Shaykh Muammad al-Uthaymn said: This is a good statement. How [does one ruin himself]? By neglecting the knowledge Allh gave him. Wasting knowledge occurs through neglecting it - not maintaining or caring about it. It also occurs by abandoning acting upon it i.e. that a person maintains it [through revision] but doesnt act upon it; this person is considered to have wasted knowledge, meaning that they didnt benefit from it. This should be an admonition for every student of knowledge to maintain what Allah granted them of knowledge. How? By reviewing, revising and acting upon it. For this reason, some [of the scholars] said, Preserve knowledge by acting upon it, while others said, Preserve it by writing it down, and both are correct [as one should do both]. (Shar a al-Bukhr)"
zdd2bse50,"Theyre so proud of their Nifaq &amp; Kufr, its truly sickening.","Theyre so proud of their Nifaq &amp; Kufr, its truly sickening.",Salafi jihadi,python/tweetsFromSite/tweets_from_site4.csv,"Theyre so proud of their Nifaq &amp; Kufr, its truly sickening."
4o16bjozu,"""@BrantPhilip_ waiting for the slaughtering ""","""@USER waiting for the slaughtering """,Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,"""@BrantPhilip_ waiting for the slaughtering """
0clqf03wi,"""Officer Sulayman ar-Ruhayli singing the praises of the UAE government. The same UAE who

- Are openly secular
- Opened the largest Hindu temple outside of India
- Has complete Wala' for the occupation
- Opened the Kufri Abrahamic house &amp; calls to the unification of religions""","""Officer Sulayman ar-Ruhayli singing the praises of the UAE government. The same UAE who - Are openly secular - Opened the largest Hindu temple outside of India - Has complete Wala' for the occupation - Opened the Kufri Abrahamic house &amp; calls to the unification of religions""",Irrelevant,python/tweetsFromSite/tests_from_site4.csv,"""Officer Sulayman ar-Ruhayli singing the praises of the UAE government. The same UAE who - Are openly secular - Opened the largest Hindu temple outside of India - Has complete Wala' for the occupation - Opened the Kufri Abrahamic house &amp; calls to the unification of religions"""
ql2ao860o,"""LIVE LECTURE: 

Loving for the Sake of Allah and Holding Firm to the Rope of Allah | by Shaykh Rabi' ( ) 

Read by Abu Inayah Seif ( ) 

This Sunday (24th Nov) after isha 7:30pm 

All Welcome","""LIVE LECTURE: Loving for the Sake of Allah and Holding Firm to the Rope of Allah | by Shaykh Rabi' ( ) Read by Abu Inayah Seif ( ) This Sunday (24th Nov) after isha 7:30pm All Welcome",Salafi taklidi,python/tweetsFromSite/tweets_from_the_site3.csv,"""LIVE LECTURE: Loving for the Sake of Allah and Holding Firm to the Rope of Allah | by Shaykh Rabi' ( ) Read by Abu Inayah Seif ( ) This Sunday (24th Nov) after isha 7:30pm All Welcome"
gn68b5flv,"Sheikh Muhammad Ibn 'Abdul-Wahhab  : 

""Meaning of kfr bit-Taghut is to reject everything which is worshipped instead of Allah and to testify that such is on kfr and misguidance, to hate him, even if he is you father or brother. One who says: ""I'm worshipping only Allah","Sheikh Muhammad Ibn 'Abdul-Wahhab : ""Meaning of kfr bit-Taghut is to reject everything which is worshipped instead of Allah and to testify that such is on kfr and misguidance, to hate him, even if he is you father or brother. One who says: ""I'm worshipping only Allah",Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,"Sheikh Muhammad Ibn 'Abdul-Wahhab : ""Meaning of kfr bit-Taghut is to reject everything which is worshipped instead of Allah and to testify that such is on kfr and misguidance, to hate him, even if he is you father or brother. One who says: ""I'm worshipping only Allah"
isjkpmi39,"""Al-'Allmah As-Si'di states: ""...the one who truly recognises the life of this world and its reality, then he makes it merely a pathway (he has to cross), and he does not make it his fixed abode."" [Tafsr As-Si'di on 57:20]

... what is the life of this world to YOU?","""Al-'Allmah As-Si'di states: ""...the one who truly recognises the life of this world and its reality, then he makes it merely a pathway (he has to cross), and he does not make it his fixed abode."" [Tafsr As-Si'di on 57:20] ... what is the life of this world to YOU?",Irrelevant,python/tweetsFromSite/tweets_from_the_site3.csv,"""Al-'Allmah As-Si'di states: ""...the one who truly recognises the life of this world and its reality, then he makes it merely a pathway (he has to cross), and he does not make it his fixed abode."" [Tafsr As-Si'di on 57:20] ... what is the life of this world to YOU?"
rn0o9s09t,"The same sheikh whos students raided the kabah?
Ubls call was for the tawagheet animals to rule according to Islam and to not take the Jews and Christians as protectors which is what the Quran and Sunnah call to.",The same sheikh whos students raided the kabah? Ubls call was for the tawagheet animals to rule according to Islam and to not take the Jews and Christians as protectors which is what the Quran and Sunnah call to.,Salafi jihadi,python/tweetsFromSite/tweets_from_site4.csv,The same sheikh whos students raided the kabah? Ubls call was for the tawagheet animals to rule according to Islam and to not take the Jews and Christians as protectors which is what the Quran and Sunnah call to.
kr6p8u03r,"""New Publication:
 
The History and Origins of the Kalm Theology of the Ashars and Mturds 

A Handbook of historical facts and concealed realities.
Paperback, 100 pages.

Available 4th quarter 2025 inshAllh from,","""New Publication: The History and Origins of the Kalm Theology of the Ashars and Mturds A Handbook of historical facts and concealed realities. Paperback, 100 pages. Available 4th quarter 2025 inshAllh from,",Irrelevant,python/tweetsFromSite/tweets_from_the_site1.csv,"""New Publication: The History and Origins of the Kalm Theology of the Ashars and Mturds A Handbook of historical facts and concealed realities. Paperback, 100 pages. Available 4th quarter 2025 inshAllh from,"
u5jwzivf7,Sunan Ibn Majah 3850,Sunan Ibn Majah 3850,Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,Sunan Ibn Majah 3850
yghgucnf7,"Silence is not always golden. Shaykh Ibn Bz (may Allh have mercy on him) said:
If the people of truth were to remain silent about clarifying it, those who err would continue in their errors, and others would imitate them in that...","Silence is not always golden. Shaykh Ibn Bz (may Allh have mercy on him) said: If the people of truth were to remain silent about clarifying it, those who err would continue in their errors, and others would imitate them in that...",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,"Silence is not always golden. Shaykh Ibn Bz (may Allh have mercy on him) said: If the people of truth were to remain silent about clarifying it, those who err would continue in their errors, and others would imitate them in that..."
wa3f7d70m,"""So to the Saudi gov the crime of killing and robbing a woman is worse than building idols, abolishing th shariah, legally permitting and paying and hosting iggy Izelea to insult Allah and the prophets? 

Shirk and kufr is worse than murder has robbery. Where is the punishment for those who did it?""","""So to the Saudi gov the crime of killing and robbing a woman is worse than building idols, abolishing th shariah, legally permitting and paying and hosting iggy Izelea to insult Allah and the prophets? Shirk and kufr is worse than murder has robbery. Where is the punishment for those who did it?""",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"""So to the Saudi gov the crime of killing and robbing a woman is worse than building idols, abolishing th shariah, legally permitting and paying and hosting iggy Izelea to insult Allah and the prophets? Shirk and kufr is worse than murder has robbery. Where is the punishment for those who did it?"""
v1binjnw2,"But when Muslims jokingly claim after seeing a larger than average Muslim population, or to so obviously take the mick out of a fool like Bob, that X area is a Muslim area, these lot come out their houses barking even though the consequences of such a statement is nothing.","But when Muslims jokingly claim after seeing a larger than average Muslim population, or to so obviously take the mick out of a fool like Bob, that X area is a Muslim area, these lot come out their houses barking even though the consequences of such a statement is nothing.",Irrelevant,python/tweetsFromSite/tweets_from_the_site3.csv,"But when Muslims jokingly claim after seeing a larger than average Muslim population, or to so obviously take the mick out of a fool like Bob, that X area is a Muslim area, these lot come out their houses barking even though the consequences of such a statement is nothing."
3x9j9svyk,"""Masjid al-Aqsa after Fajr prayer, and before Jummu'ah [3] @taqwatravels","""Masjid al-Aqsa after Fajr prayer, and before Jummu'ah [3] @USER",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""Masjid al-Aqsa after Fajr prayer, and before Jummu'ah [3] @taqwatravels"
u7imcttde,"""03 | #Ramadan1447 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.2 | Shaykh Musa Jibril (  )
PDF:
SRT:,","""03 | #Ramadan1447 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.2 | Shaykh Musa Jibril ( ) PDF: SRT:,",Salafi jihadi,python/tweetsFromSite/tweets_from_the_site1.csv,"""03 | #Ramadan1447 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.2 | Shaykh Musa Jibril ( ) PDF: SRT:,"
3w392hzns,"""""Just a reminder for Christian's celebrating Easter this week. Jesus looked like the guy in the first picture - not the second. 
""
--------------

I saw Jesus son of Mary
He was of medium height with a reddish complexion and his hair was lank as though water was dripping from it, though it wasnt wet.
-the Prophet Muhammad 

So he is fair skinned and has long smooth hair 
Not like the Gad Saad looking fella on the left","""""Just a reminder for Christian's celebrating Easter this week. Jesus looked like the guy in the first picture - not the second. "" -------------- I saw Jesus son of Mary He was of medium height with a reddish complexion and his hair was lank as though water was dripping from it, though it wasnt wet. -the Prophet Muhammad So he is fair skinned and has long smooth hair Not like the Gad Saad looking fella on the left",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""""Just a reminder for Christian's celebrating Easter this week. Jesus looked like the guy in the first picture - not the second. "" -------------- I saw Jesus son of Mary He was of medium height with a reddish complexion and his hair was lank as though water was dripping from it, though it wasnt wet. -the Prophet Muhammad So he is fair skinned and has long smooth hair Not like the Gad Saad looking fella on the left"
