text,label_Salafi jihadi,label_Salafi taklidi,label_Irrelevant,max_prob,model_decision
"""""Shaykh Ynus al-Sharbaj held firm to a beautiful tradition in Syria, every Friday, without fail, he would recite the names of all 313 warriors who fought at Badr. Through hardship and ease, he never abandoned this practice, honoring those aba out of deep loyalty and reverence.

When his time came to meet his Lord, Allh Tal blessed him with a profound gift, he passed away on the 17th of Raman, the exact date when the Battle of Badr took place centuries before. Many saw this as no mere coincidence but rather a divine honor, connecting his lifelong dedication to the heroes of Badr with his final journey from this world. Al-Ftia!""
""
--------------

There are those who follow in the footsteps of the sahaba in the battle of badr, by waging  had against Islams enemies and then you have those who will make up things and do anything buthad to avoid it.",0.00096583855,0.99893016,0.0001039358,0.99893016,Salafi taklidi
"Sheikh Al Islam ibn taymiyyah would literally place his head on the line so the truth would prevail, you find many scholars like this today, however none of them are from the madkhali scholars or palace scholars who have sold the verses of Allah for a small price.",0.00016154528,0.9886515,0.011187012,0.9886515,Salafi taklidi
"""""If Bangladesh wages a war against Myanmar, the women we capture will be distributed among our soldiers.
Suppose we get 50 girls, I will keep 10. Rest I will sell to our soldiers.
Islam allows taking kafir girls as sex slaves. They deserve humiliation.
~ Bangladeshi maulavi. 
""
--------------

Alhamdulillah. May Allah reward him

The comments can keep bitching and whining. We dgaf.",0.97526836,6.6024004e-05,0.024665643,0.97526836,Salafi jihadi
"""""17 yavru ve 7 yetikin maymunun ld savan grntleri


""
--------------

My dawgs fr",0.020010566,0.9226497,0.057339817,0.9226497,Salafi taklidi
"""""@Indravril You're Bihari I can buy your entire bloodline 
""
--------------



Get his ass",6.231196e-05,0.00046672957,0.999471,0.999471,Irrelevant
"""""ABD'de bir kadnn evine gizlice girip uyurken ayak parmaklarn emip yalayan ahs 6 yl 8 ay hapis cezas ald. 
""
--------------

Bro?????????",0.0007507849,0.08448902,0.9147602,0.9147602,Irrelevant
"""If You Believe In Democracy, Your Qibla is The White House

Shaykh Abdullah al-Faisal",0.09469452,0.88772094,0.017584525,0.88772094,Salafi taklidi
"""Abul Ma'ali Al-Juwayni [d. 478AH]:

Whoever takes the customs of the Persian Emperors and the extinct Kings as the foundation of religion [i.e. his governance], and whoever clings to thishe has slipped out of the bond of religion, slipping out like a hair slipping from dough.",0.0013226841,0.012994091,0.98568314,0.98568314,Irrelevant
"""Darul Kufr by Imam Ahmed

Abdullah said: I asked my father: Do you see it ok for people to reside in a land where there is a sea between them and their Muslim reinforcements, and [between] is an enemy on an island, except that they [Muslims] are dominant over them [enemy]?",0.97436464,0.000569278,0.025066076,0.97436464,Salafi jihadi
"""Imam Yazid bin Abd Allah al-Basri said:

I read in a book stating that any Muslim who goes to one of the marketplaces and remembers Allah there, Allah will record for him good deeds according to the number of people in the market...

[al-Zuhd of Abd Allah bin al-Mubarak]",8.408396e-05,0.0035904213,0.99632543,0.99632543,Irrelevant
"""Dua for Laylatul al Qadr

Shaykh Abdullah al-Bin'al",0.00048107933,0.9994925,2.6424877e-05,0.9994925,Salafi taklidi
"""Shaykh Ahmad Jibril mentions how the Saudi stooges removed Walaa &amp; Baraa from the school curriculum after the U.S. asked them to do so.",0.22929557,0.02451161,0.7461929,0.7461929,Irrelevant
"""Your reliance on Dhahabi and Ibn Hajar collapses.

Both Dhahabi and Ibn Hajar mention that al-Amashs usage of  from Abu Salih has weakness.

When a scholar mentions Jarh in one place and Tadlis in another, the Jarh supersedes the Tadil. 

Dhahabi in his Al-Muhadhdhab fi-Ikhtisar al-Sunan al-Kabir (abridgement of al-Bayhaqis Sunan al-Kabir) says when mentioning a narration of al-Amash using  Abu Salih:

""And this hadith was not heard by al A'mash from Abu Salih.""

[Dhahabis Al-Muhadhdhab fi-Ikhtisar al-Sunan al-Kabir 1/425 Dar al-Watan Edition]

Ibn Hajar in Al Nukat ala Sahih al-Bukhari says:

""And al-Tirmidhi transmitted it and said: Hasan. He said:
'We did not call it sahih because it is said that al A'mash practiced tadlis in it, saying: ""I was told on the authority of () Abu Salih.""'

I say: However, in the narration of Muslim, from Abu Usamah, from al A'mash: Abu Salih narrated to us (), so the accusation of his tadlis is removed.""

[Ibn Hajar in Al Nukat ala Sahih al-Bukhari 2/107 Al-Maktabah al-Islamiyyah Edition]

So according to Ibn Hajar the accusation of tadlis was only lifted in that particular narration (a different one to the narration of this threads topic) only due to direct hearing mentioned for it elsewhere.
Otherwise the accusation of tadlis is there.""",3.7910148e-05,0.9996991,0.00026296647,0.9996991,Salafi taklidi
"Indeed, Allh confers blessing upon the Prophet, and His angels [ask Him to do so]. O you who have believed, ask [Allh to confer] blessing upon him and ask [Allh to grant him] peace 

al-Ahzab 33:56",2.6595048e-05,0.0015775892,0.99839586,0.99839586,Irrelevant
"Allahumma innaka afuwwun tuhibbul afwa fafu anni

O Allah, You are Most Forgiving and love forgiveness, so forgive me.",0.0004476742,0.73454213,0.26501015,0.73454213,Salafi taklidi
"and says regarding associating partners With Allah (ta'ala) in worship :

[.. So whoever hopes for the meeting with their Lord, let them do good deeds and associate none in the worship of their Lord] 18:110",1.7052644e-05,0.0004588069,0.9995241,0.9995241,Irrelevant
"He (SWT) said, in legislation :

[ and He shares not His legislation with anyone.] 18:26



Scans credit :",1.181252e-05,0.0005249025,0.99946326,0.99946326,Irrelevant
"Narrated from Aishah Radiallahu anha

 O Messenger of Allah, what do you think I should say in my supplication, if I come upon Laylatul-Qadr?

He said: Say: Allahumma innaka afuwwun tuhibbul-afwa, fafu anni 

(O Allah, You are Forgiving and love forgiveness, so forgive me)",0.00014720812,0.9339118,0.06594098,0.9339118,Salafi taklidi
Sunan Ibn Majah 3850,4.062205e-05,0.9994344,0.0005248881,0.9994344,Salafi taklidi
"""""Siz ocuunuzun hayatna salkl yerlerden, slami yerlerden abi figr koymazsanz; ocuun rnek alaca, beraber vakit geirecei... ocuk o figr sokaktan dolduracak. Mahallede en bkn, en gl, kimseden korkmayan kimse, sula en rahat meyilli olan kimse, gz kara olan; ocuk onu kendisine rol model, abi olarak benimseyecektir. Bu da ocuun hayatn mahvedecektir.""

""Sua Srklenen ocuklar"" Belgeselinden...""",0.0015001884,0.48426685,0.514233,0.514233,Irrelevant
"""Rojin davas, gayri slami sistemin nasl bir zulm ve hukuksuzluk rettiinin en ak kantdr.

 Beer yasalar vatandaa Allah korkusu ve iman bilinci kazandrmyor. Beer yasalara tabi insanlar yasa nnde mazbut, yasann ulaamayaca yerde olabildiince canileiyor.

 Yasa koyucular mutlak ilim sfatna sahip olmadndan su ve ceza arasnda denge kuramyor. ou 'ceza' caydrc olmak yle dursun, sua tevik ediyor.

 Yarglama srecinin uzunluu ve bu sreci reytinge kurban eden ahlaksz medya eliyle, her maduriyet magazinselleiyor. Gz yal anne ve babalar yllarca ayn acy her gn, her duruma tekrar tekrar yayor. Sistem adalet retmedii gibi adalet bekleyen madurlarn maduriyetini derinletiriyor.

 Sulu veya madur iktidar, sermaye veya sosyeteye yaknsa, sre ok hzl ve saylanlarn lehine iliyor. Aksi durumlarda sre uzuyor ve madurlarn aleyhine iliyor.

 kan karar ou zaman suun kendisinden daha fazla yaralayc oluyor. ocuu katledilen ebeveyn, vergileriyle maduru beslemek zorunda braklyor. Onlar ocuklarn kaybetmiken, sulular ya bir yarg paketi ya da kovid dzenlemesiyle dar kp hayatlarna devam ediyor. 

Sonu olarak; adliye nlerinde gz yal aresiz ebeveynler grmek istemiyorsak; adaletin Kzlay bakannn kzna ayr, Nizamettin Kabai'in kzna (Rojin) ayr ilemesini istemiyorsak, Allah'n nizamna, slam terbiyesine ve er'i yasalara dnmeliyiz.""",0.0012649547,0.84565437,0.15308069,0.84565437,Salafi taklidi
"""Bu babann sesine hep beraber ses vermeli, sesinin olabildiince gr kmasn salamalyz.""",3.484853e-05,0.00029692298,0.99966824,0.99966824,Irrelevant
"""A young Jewish man named Yusuf bin Musa converted to Islam through Imam Ahmad bin Hanbal.

After becoming Muslim, he traveled to different regions to study and became one of Imam Ahmad bin Hanbals close companions.

Source: Tabaqat of Abu Bakr al-Khallal",0.00027206462,0.9635274,0.03620055,0.9635274,Salafi taklidi
"""The Islamic Emirate of Afghanistan has taken a decisive step, dismantling the interest-based banking system and replacing it entirely with an Islamic financial framework.

Officials from Da Afghanistan Bank confirmed that the nations financial institutions are being cleansed of usury, realigning the economy with the Islamic Shariah. 

Dr. Lutfullah Khairkhwa, Director of Banking and Financial Services at Da Afghanistan Bank, announced that the practice of usury has been eliminated across all commercial banks operating in the country.

Dr. Lutfullah Khairkhwa made it clear: This is not a symbolic shift. It is a structural transformation, one that seeks to uproot every trace of interest and establish a system grounded firmly in Shariah.""",0.0009378907,3.0087887e-05,0.999032,0.999032,Irrelevant
Ayatoilet Haqiqatjou vs Officer Ruhayli,0.0008433648,0.99910504,5.154569e-05,0.99910504,Salafi taklidi
"""It looks like Dr. Ruhayli did as the Islamic affairs said &amp; delivered the Khutbah they wanted. Just listen to this, We love our rulers, we make Dua for them, we have Ghayrah over their honour, to get closer to Allah. They love us &amp; make Dua for us. Allahul Mustaaan.",0.80613595,0.0008394443,0.19302467,0.80613595,Salafi jihadi
"""Ruhayli says his land (S*udi) is built upon the Deen, it has acted upon &amp; truly established moderation due to the rulers &amp; the scholars. He then goes on to quote his king who apparently spoke golden words regarding moderation &amp; extremism.",0.0021501675,6.656583e-05,0.99778324,0.99778324,Irrelevant
"""Its quite odd that people dont seem to know the views of their own scholars. About one year ago, government officer Sulayman ar-Ruhayli gave his view regarding Muslims going to aid Palestine. I will summarise the main points &amp; link the video so no one can claim distortion.""",0.00021343808,0.035708483,0.96407807,0.96407807,Irrelevant
"Ruhaylis real answer regarding boycotting certain franchises in Muslim countries isnt much different to the fake video

-  They have 0 connection to the actual company 

- Muslims work in these chains so boycotting is Dhulm &amp; not permitted

- They donate in charity to Muslims",8.325044e-05,0.99913114,0.00078556646,0.99913114,Salafi taklidi
Madkhalis are so mentally effed its unbelievable.,0.9996111,0.0003517463,3.722808e-05,0.9996111,Salafi jihadi
"Allah azzawajal didnt send the angels in badr but as a response to the dua of the messenger pbuh
Ask Allah for all your needs because if you dont ask, you wont get",0.00013286117,0.9833271,0.016540045,0.9833271,Salafi taklidi
"""""He forbade Takfiring all the rulers

He made Tabdi on OBL, Muhammed Hassan, al Awdah, Al Huwayni, Safar al Hawali and so many others

He Tabdid everyone with your methodology

He has 40 mins defending Saudi after retracting

If this was anyone else hes be a Madkhali bootlicker 
""
--------------

He lived in Yemen in his village with barely any contact with the outside world, he didnt concern himself with rulers so o dont think he even knew the state of the rulers around the world.
Yet he knew the Americans were in control.
Obl was on another level to these scholars.",0.022284899,0.016636742,0.96107835,0.96107835,Irrelevant
"""""The Reality of the Khawarij! Must watch 
""
--------------

This troll looking slave of tawagheet can only lie and exaggerate to defend his masters.
The rulers they worship have transgressed beyond the boundaries of Islam but you will never hear them say a word against their deities.",0.9578223,0.03087029,0.0113073485,0.9578223,Salafi jihadi
"""""Saudi scholars are participating in the Building bridges between sects conference which includes Sufis, Ash'aris, Barelvis, Shias etc. We await the refutation of those participating in this Ikhwaani gathering. Bonus pic of Haram Imam al-Juhany next to a Shi'i below. 
""
--------------

And they say they only obey the rulers in good, madkhalis are mentally and physically enslaved by the rulers and they dont even know it some of them.",0.0027522112,0.00043766008,0.99681014,0.99681014,Irrelevant
I hope whoever deals with the uae also publicly executes this munafiq aswel,0.088759504,0.91031826,0.00092223485,0.91031826,Salafi taklidi
"The madkhali cult is upon the manhaj of dhul khuwaysara, he was a munafiq who rejected the law of Allah in spoils of war like the rulers of today who do the same with the complete sharia, and these rulers are the founders of the madkhali filth.",0.901254,0.08578538,0.012960647,0.901254,Salafi jihadi
"""""Wahhabis soft on kuffar tough on Muslims. Abdullah bin 'Abd al-Laif will probably takfir an Ashari scholar on sight, but when asked about a Christian spy he refuses to answer and cries like a little girl.""
""
--------------

Thats why I dont take discourse between Najdi factions serious 
Its nothing but the legitimacy of their Beddou dynasty and their rule cloaked in Tawheed and Salafiya with dumbos believing its about Tawheed and Shirk",0.9996921,0.00026739293,4.0546234e-05,0.9996921,Salafi jihadi
"""""Leader Gamal Abdel Nasser.

Spinning in his grave. Every one of his successors have betrayed his legacy. Egypt is now a U.S/Israeli controlled puppet regime. 
""
--------------

Everything today IS his legacy 
May Allah fill his grave with fire and everyone still admiring this zindiq can go to hell with him too",0.0034150486,0.0009707692,0.9956142,0.9956142,Irrelevant
"Most ppl are not Islamists here amongst us 
Most of them believe in Sykes Picot and Durand and other lesser known Mujrims who created their nation states 
And I mean those who larp as Islamists and quote whom we quote and claim to follow whom we follow",6.434971e-05,0.0010221262,0.9989135,0.9989135,Irrelevant
"""""Some eschatological suggestions: Sufyani=Jolani, Khorassani=Iran, Yamani=Ansar Allah, an-nufs az-zakiyya=girls from Minab school, Dajjal=Trump/Netanyahu""
""
--------------

He and Jiang and Imran Hossein= Triumvirate of Retards",0.9961002,8.710539e-05,0.0038126213,0.9961002,Salafi jihadi
"Trump praising Allah is a mockery btw 
I know most dont take it seriously or find it funny but its mockery of Islam 
May Allah inflict him with a disease like Namrod",7.0018476e-05,0.004854022,0.995076,0.995076,Irrelevant
"""""This is actually terrifying. 
""
--------------

Alhamdulillah for the mercy of Islam
Imagine believing in bs like this because you dont know the purpose of your life 
Alhamdulillah, thumma alhamdulillah
We often forget how lucky we are
May Allah let us die upon Islam and may we not be near these morons on the Day of Judgement",0.00020938307,0.8928355,0.10695514,0.8928355,Salafi taklidi
"""@HalalkhorSingh @synszo You cant rage bait your way out of this 

We know see how mr respectfully has become disrespectful and angry 

Lets make it easy for you 

Show me where guru nanak gave an age of Conscent ? 

Why is guru Nanak giving durood to prophet Muhammad saw ??",0.00013619466,0.9007234,0.09914044,0.9007234,Salafi taklidi
""" Gazze'de ocuk olmann arl...",0.0011769427,0.042646334,0.9561768,0.9561768,Irrelevant
"""The kuffar still fear the nightmare on downing street",0.00018254023,0.04016204,0.9596554,0.9596554,Irrelevant
"""     

Narrated Aisha raiya llhu an-ha : 

With the start of the last ten days of Ramadan, the Prophet () used to tighten his waist belt (i.e. work hard) and used to pray all the night, and used to keep his family awake for the""",1.3664514e-05,0.00055068784,0.9994356,0.9994356,Irrelevant
From breaking idols to selling idols.,1.8879184e-05,0.00030981321,0.99967134,0.99967134,Irrelevant
"(  )     
()       
       
 
   ( )",0.00013992802,0.0013585064,0.99850154,0.99850154,Irrelevant
"Sheikh Muhammad ibn 'Abd al-Wahhab   : 

There is no difference in all these nullifiers between the one who is joking, the one who is serious, and the one who is fearful, except for the one who is coerced.

[      /  ]",9.710133e-05,0.012698609,0.9872044,0.9872044,Irrelevant
"King of Bahrain ran away.
The Muwahidin muslims in Bahrain should take control of the country instead letting the west decide their new ruler.",0.0030829434,2.8098653e-05,0.99688905,0.99688905,Irrelevant
"""""i just found out about the story of umm kulthum bint abi bakr and her husband talhah ibn ubaidillah and it's literally one of the most beautiful things ever 
""
--------------

Most of the women quoting this not knowing she was one of the many wives at the same time, and also the huge age gap Aprox 30+ years between the two (if I'm not mistaken). 

Today most practising women would not even give second thought to marry a man already married and older.",0.00029757863,0.27018806,0.72951436,0.72951436,Irrelevant
"Narrated Aisha raiya llhu an-ha : 

With the start of the last ten days of Ramadan, the Prophet () used to tighten his waist belt (i.e. work hard) and used to pray all the night, and used to keep his family awake for the",8.349883e-05,0.07223087,0.9276857,0.9276857,Irrelevant
"prayers.

[al-bukhari 2024]",0.0001622251,0.684908,0.31492975,0.684908,Salafi taklidi
"if that is not possible, except for a group (Tifah), then it is obligatory upon them (i.e. agroup) to rise up and remove the disbeliever (Kfir). And that is not obligatory concerning the innovator, unless they assume that they are able (to do so). Then if the inability is",0.00016072059,0.040756542,0.95908266,0.95908266,Irrelevant
"confirmed, then the uprising is not obligatory, but the Muslims must make Hijrah away from his land to other than it, and flee with his religion.

[Sahh Muslim Bi Sharh An-Nawaw (12/229)]",0.04544294,0.95433223,0.00022477607,0.95433223,Salafi taklidi
"""                 !         !     !

#BanISKCON
#Hindutva terror in Bangladesh",0.00074865576,1.0211424e-05,0.9992411,0.9992411,Irrelevant
"Jaffer, Hanif and Nedjma back at the same time hmm",1.9298366e-05,0.0020275102,0.9979532,0.9979532,Irrelevant
"""""When Shaykh Taqi al-Din al-Hilali met Adolf Hitler, he asked him:

Can you, O leader, help the people of Palestine in their cause? Hitler replied: Yes, its possible. 
""
--------------

Wa Qala Hitler indeed",0.9995004,0.00038381832,0.00011579974,0.9995004,Salafi jihadi
"""If youre taking religious knowledge from Mohammed Hijab, then youre not going to make it sadly.""",2.918971e-05,0.00023591671,0.9997348,0.9997348,Irrelevant
"""""Which arc broke the MC the worst?

Yuji (Shibuya Incident)
Luffy (Sabaody Archipelago)
Gon (Chimera Ant Arc)
Ichigo (Fullbring Arc) 
""
--------------

Havent seen Bleach so cant comment. Sabaody not best example for Luffy, Marineford better. Gon is dead g

Most valid answer to me is Yuji. Bro was forced to see his body be used for mass murder and then saw his comrades be torn to shreds. Was so helpless, had a permanent effect",2.9260022e-05,0.0003304882,0.9996402,0.9996402,Irrelevant
"""""Reer twitter, question. As a hijabi would you be open to showing yr future husband yr hair before marriage and as a man would you want to see her hair before marriage?""
""
--------------

Wait till girls here find out Ibn Hazms opinion",0.00020467272,0.9531956,0.046599746,0.9531956,Salafi taklidi
"""""tell me something more disgusting than this 
""
--------------

This one went again under my comments a few weeks back and was spewing this shit, supporting communist kuffar r@ping and torturing women

And none of her friends will call her out. MT women are the biggest munafiqeen",0.008077956,0.9917412,0.000180825,0.9917412,Salafi taklidi
"No bint here is consistent, as soon as it becomes inconvenient for them they compromise like insane. All loud until their bestie does kufr and they wont say shit

Imagine crying about predatory behaviour then supporting the worst of predators",7.0433714e-05,0.0012255978,0.99870396,0.99870396,Irrelevant
"""in srail boyutunu getim bu adam sabahtan akama kadar filistin savunsa bile neden bir mslman sevsin ki?
Bu adamn itikad olarak 28 ubatlardan farkl olduunu mu sanyorsunuz?
Azerbeycanda kamuda bartsnn yasak olduunu bu adamn laik, ii  bir diktatr olduunu bilmiyor musunuz?""",0.037846602,0.23808698,0.7240664,0.7240664,Irrelevant
"""But Maybe They Didn't Receive The True Message of Islam

Shaykh Ahmad Musa Jibril",0.018040368,0.9818355,0.00012418714,0.9818355,Salafi taklidi
"""Prevention in Shariah vs Intervention in Taghut Law

Shaykh Abdullah al-Faisal",0.99973494,0.00024320968,2.1823715e-05,0.99973494,Salafi jihadi
"""The statement of Ash-Shabi regarding the Rafidah.",3.5944086e-05,0.99923944,0.00072460494,0.99923944,Salafi taklidi
"""Scholars like Shuyukh Nasir al-Fahd, Ali al-Khudayr, Sulayman al-Alwan, Hamoud Ibn Uqla ash-Shu'aybi, Ahmad al-Khalidi and others will be remembered as mujaddidin and siddiqin of this era; similar in status as Imam Ahmad in the Mihna

May Allah torment their tormentors...""",0.00026749927,0.999694,3.853318e-05,0.999694,Salafi taklidi
"""Many heretics and liars keep pushing the idea that Salafi scholars hold a positive view of the American regime.

In reality, Salafi scholars such as Shaykh Nasir al-Fahd have authored works that justify the use of weapons of mass destruction against Americans and other Kuffar.",0.00035998263,0.6140956,0.3855444,0.6140956,Salafi taklidi
"""Here, you can clearly see how this Madkhali is worshipping a pole. 
It is for this reason that he has not yet been granted Nusra. He needs to correct his Tawheed and obey the Saudi ruler  more submissively if he wants Nusra. 

See how dumb their logic is!",0.98164684,9.198196e-05,0.018261189,0.98164684,Salafi jihadi
"The end of the oppressors is near and Allahs victory is even closer, May Allah allow us to witness the victory of this ummah and destruction of the tyrants Ameen.",1.2336957e-05,0.0003178662,0.9996698,0.9996698,Irrelevant
Yes may Allah reward them for clarifying the disbelief of the rulers who abandon the sharia.,2.34702e-05,0.0005175086,0.99945897,0.99945897,Irrelevant
"""""When we attack its so sad to see the Ummah fighting 

When they attack, no one cares. 

Defend your home. No matter who is invading it. TTP isnt a Rightful Caliphate that you submit to their attacks, bomb them wherever they are.""
""
--------------

They call themselves salafi but in reality they are upon the way of the munafiqeen, May Allah protect us from such a filthy ideology.",0.96315867,0.0033611574,0.0334802,0.96315867,Salafi jihadi
Jealous of the men and women of this ummah striving in the cause of Allah in this month with their wealth and their lives.,5.6551416e-05,0.025097229,0.9748462,0.9748462,Irrelevant
"""""Muslim women are the pure defintion of pick-me girls. Oh look! I'm so modest! I'm not like the other girls who show their bodies because I'm saving myself for the one man I wanna devote my life to!! Look at me I'm so better than yall!""
""
--------------

These filthy kuffar hate the hijab and Muslim women because usually they are surrounded by filth like themselves, but when they come across Muslim women it reminds them of how filthy they are.",0.84251595,0.0435136,0.1139705,0.84251595,Salafi jihadi
"""""An Afghan migrant who kicked a door in of a women house in london died in prison.. 

Gulwali Stanekzay, 23 died in hmp Wandsworth on the 17 of January 
""
--------------

This Shaytan assaulted a sister in hijab",0.0016388895,1.7201395e-05,0.9983438,0.9983438,Irrelevant
holds a higher authority and consequence than the imam.,6.307068e-05,0.0014629683,0.99847394,0.99847394,Irrelevant
"I dont know why accounts make fake AI videos of Sulaymaan ar-Ruhayli to try &amp; tarnish his name. His actual Fatwas, statements &amp; stances are evidence enough of his misguidance.",4.321515e-05,0.99969196,0.00026488173,0.99969196,Salafi taklidi
"""BREAKING: The U.S. appears to have ended its military presence in Syria with the last convoy leaving the Qasrak base in the northeast. 

Control of the area is now shifting to Syrian forces.

This effectively ends the U.S. ground presence that began in 2014.",0.0002813487,1.3195512e-05,0.9997054,0.9997054,Irrelevant
"""We sends our condolences and prayers to the family of Ashfaq Ahmad. A truly one of a kind individual, who worked tirelessly for justice, particularly for his son, Babar. 

This seemingly unassuming man who sought no position of authority or recognition, but simply justice for his son, put himself out there and shook the entire country and the Muslim community.

May Allah elevate his rank for all the work he did in his life, and reunite him with his recently deceased wife in the highest stations of Jannah. May he grant his family ease and strength during this period of loss. 

We encourage members of the community to keep them in your duaas, and attend the janazah when announced. 

The family will be receiving male visitors for condolences from 7pm to 9.30pm today, Wednesday 15 April, Thursday 16 April and Friday 17 April downstairs in Gatton Road Mosque, Gatton Road, London SW17 0EX.""",0.0017780971,0.9853888,0.01283308,0.9853888,Salafi taklidi
"People shouldnt be surprised that the spubs species of Madkhali are throwing off their associates for lack of a clear public stance, theyre just following the principles laid down by their leader.",0.0002865199,0.8113962,0.18831734,0.8113962,Salafi taklidi
""" | Filistin'in El Halil blgesinde uluslararas gazetecilerin ektii bir kare:",6.3379295e-05,0.9997291,0.00020748477,0.9997291,Salafi taklidi
"One of the people of knowledge said a while back that the Madkhalis will keep splitting &amp; fighting each other until there is no one left on the Manhaj. This is what we see today, constant internal refutations &amp; bickering over issues that arent even foundational.",4.041354e-05,0.99955827,0.00040126525,0.99955827,Salafi taklidi
"Khamenie Murtad says, 
 Who were the fathers of the wives of the Prophet ()? 
Some were kuffar and some were  Mushrikeen.",0.9893561,0.010281996,0.00036188238,0.9893561,Salafi jihadi
People like Uthman al khamees should be boycotted,6.920632e-05,0.001449537,0.99848133,0.99848133,Irrelevant
"""""Taliban are the brothers of the Shia murtadin, shia Rafidha especially the Iranians are known for their enmity for the mother of the believers Aisha RA,  the Sahabah, and their major shirk,  yet these shameless ppl give condolences anytime a biggest shia kafir dies in Iran. 
""
--------------

One of the minister of the un-Islamic Afghan regime giving his condolences to murtad khamenie at their embassy. 

In his writing he referred to khamenie as a ""martyr"" and said "" May Allah grant him jannatul firdous Ameen ""

May Allah resurrect these Talibs with  rafidha ameen",0.9990915,2.1102038e-05,0.00088744285,0.9990915,Salafi jihadi
"Taliban are the brothers of the Shia murtadin, shia Rafidha especially the Iranians are known for their enmity for the mother of the believers Aisha RA,  the Sahabah, and their major shirk,  yet these shameless ppl give condolences anytime a biggest shia kafir dies in Iran.",0.99957913,0.00040032112,2.055486e-05,0.99957913,Salafi jihadi
"A lot of people have lost their emaan who moarned over the death of khamenie and started praising the Shias. 
    (  )",1.4634536e-05,0.0002605053,0.9997248,0.9997248,Irrelevant
According to *,6.181512e-05,0.0005217704,0.9994165,0.9994165,Irrelevant
"Shah Ismail Dehlvi   
Then I wonder how it is permissible to do Taqlid of a specific person when one can refer to the explicit narrations transmitted from the Prophet  that contradict the statement of the Imam.",0.00033424993,0.96564007,0.034025677,0.96564007,Salafi taklidi
"""Three major scholars of 60s-80s:

Every ruler who judges by other than the hukm of Allah &amp; His Messenger  is a Tght, a kfir in Allah.

Murjiah 2000s:

Khariji belief, its kufr dna kufr""",0.99589694,0.0030864365,0.0010166249,0.99589694,Salafi jihadi
"""Major Salafi scholar of 1940s-80s:

Most of the rulers today are kuffr

Murjiah 2000s:

No, Muslim rulers, you khariji""",0.58660704,0.4132824,0.000110542365,0.58660704,Salafi jihadi
"""@BrantPhilip_",0.00013551363,0.0004608105,0.9994037,0.9994037,Irrelevant
"""@Mendher3158202 @AzimBaloch34641 @PedroS18194 @BrantPhilip_ JNIM worked with the FLA and other secular groups against the Islamic State in the Sahel during the Menaka offensive years ago. Im not talking about recent events""",0.013066678,0.00031853415,0.9866149,0.9866149,Irrelevant
"""A neglected Ramadan practice: 

Cursing Kuffar in your prayers and dua

May Allah curse the Kuffar and strike them with His severe punishment in this world.",2.457419e-05,0.9984291,0.0015462594,0.9984291,Salafi taklidi
"""The Scholars of the Tawagheet",0.00011117713,0.9985386,0.0013501582,0.9985386,Salafi taklidi
"""Should We Follow Global or Local Moon Sighting For Ramadan?

Shaykh Ahmad Musa Jibril",0.008485567,0.99142116,9.325564e-05,0.99142116,Salafi taklidi
"""Rahimehullah",2.269148e-05,0.0003620858,0.9996152,0.9996152,Irrelevant
"""Ebu Hanzala denilen selefinin her yerden sildirdii grntleri..

Telif atp sildiriyor diye grnty bu hale getirdim..

''Hamas, tauttur. Hamas'a kafir demeyen de kafirdir.''",0.6309417,0.00397917,0.36507905,0.6309417,Salafi jihadi
""" The bid'ah of the Murji'ah is more harmful than that of the Khawarij. 

The scholars of Ahl al-Sunnah warned strongly about the bid'ah of Irja, to the extent that many of the Salaf considered it more dangerous than the innovation of the Khawarij.

Why?

 The Khawarij reach a limit in misguidance, but the Murji'ah have no boundary; they gradually strip the religion away, piece by piece.

 The Murji'ah open the door to zandaqah (heresy) and disbelief, by emptying iman of action.

 They corrupt the understanding of the religion while appearing outwardly agreeable, even aligning with rulers and worldly interests.

 They widen the door to false interpretations, distorting the texts without restraint.

 They give false security to sinners, claiming salvation despite wrongdoing, resembling the Jews who said:

  ""The Fire will not touch us except for a number of days."" (al-Baqarah: 80)

Because of this, many of the Salaf (such as al-Nakha'i) said:

""Fitnat al-Murji'ah is more feared upon this Ummah than that of the Azariqah (extreme Khawarij).""

And others said:

""The Khawarij are more excusable to me than the Murji'ah.""

The reality is that both groups are harmful, but:

 The Khawarij corrupt through extremism and rebellion.
 The Murjiah corrupt the very foundation of iman itself.

And corruption of the foundation is more severe.

 al-Khorasaniya - Shaykh 'Abd al-Aziz al-Turayfi""",0.00013952258,0.9978688,0.0019916345,0.9978688,Salafi taklidi
"""""Why is there such a jump in rabid khariji creed on tiktok and now its spilling onto Twitter. Just pure hazimism lmfao

These people end up apostating, either heavy burn out or theyll be so ghulat theyll exit the religion

At least this sect doesnt exist in the real world""
""
--------------

Lol speaking of Telegram earlier, this nigga is part of some schizo Albanian telegram channel where they focus explicitly on al adhir like the bums they are

No surprise there",0.4679107,0.0005285052,0.53156084,0.53156084,Irrelevant
"""""Why is there such a jump in rabid khariji creed on tiktok and now its spilling onto Twitter. Just pure hazimism lmfao

These people end up apostating, either heavy burn out or theyll be so ghulat theyll exit the religion

At least this sect doesnt exist in the real world""
""
--------------

Cant make this shit up these niggas gotta burn",0.00027916144,0.0008652597,0.9988556,0.9988556,Irrelevant
